,id,Time,Tweet
66,9.57E+17,2023-02-13 19:03:19+00:00,b'watching super-bowl yesterday was like being in a quantum physics class (im still figuring out how much is 2 + 2) a\xe2\x80\xa6 https://t.co/D8ub3Cn0vC'
67,1.49811E+18,2023-02-13 19:03:04+00:00,"b'anxiety rash has made an appearance and i have the nervous pees, nervous tummy ache, nervous shakes, nervous nausea, nervou-'"
70,1.41284E+18,2023-02-13 19:02:18+00:00,"b'Little man is still pretty miserable, but he kept the treat down that Hot Vet gave him, so so far, so good.  If the\xe2\x80\xa6 https://t.co/QiMb2F1ZZz'"
71,1.42365E+18,2023-02-13 19:00:02+00:00,"b'Sign up for our next #TwitterSpaces!\n\nWe\xe2\x80\x99ll discuss a recently published Morning Report, reviewing an approach to t\xe2\x80\xa6 https://t.co/TzSR0P9ueG'"
73,3762573254,2023-02-13 18:58:56+00:00,"b'I don\xe2\x80\x99t think psychiatric counseling about relationships on Valentine\xe2\x80\x99s Day should be my focus, but if you think na\xe2\x80\xa6 https://t.co/KFzpaUMhXn'"
75,1.32559E+18,2023-02-13 18:58:16+00:00,b'Ok maybe not i hate the nausea'
77,180407337,2023-02-13 18:57:59+00:00,"b'\xe2\x99\xa5 \xe2\x80\x9cThere are exactly 3 things that are not in my vocabulary; nausea, hunger and calmness.\xe2\x80\x9d - Choi Sooyoung'"
79,1.17006E+18,2023-02-13 18:57:43+00:00,"b'@HillaryMonahan This is true, and on a related note, I would like to know whose idea it was to make anti-nausea pil\xe2\x80\xa6 https://t.co/QpRLQu34RL'"
82,1.31067E+18,2023-02-13 18:55:43+00:00,"b'The intensity of symptoms varies from acute (1,000\xe2\x80\x938,000 ppm), including dizziness, nausea, visual disturbances, he\xe2\x80\xa6 https://t.co/9hyypxSiP1'"
83,1.54334E+18,2023-02-13 18:55:41+00:00,b'gin akutagawa \xe0\xad\xa8\xe2\x99\xa1\xe0\xad\xa7\xe2\x80\xbf\xef\xb8\xb5\xe2\x80\xbf\xef\xb8\xb5\n- rumination disorder\n- has really painful nausea episodes &amp; experiences tachycardia\n- sees n\xe2\x80\xa6 https://t.co/hAlHVVDk7J'
84,1.28832E+18,2023-02-13 18:55:36+00:00,b'me da nausea vei nao eh normal@isso'
87,7.26836E+17,2023-02-13 18:55:04+00:00,b'Honestly.  The nausea alone would have finished an average person. https://t.co/c0cBNea4E8'
88,982732046,2023-02-13 18:54:22+00:00,b'RT @amerix: How to treat nausea:\n\nPrepare &amp; drink any of the following beverages:\n\n- Ginger.\n\n-Chamomile.\n\n- Cayenne pepper.\n\n- Peppermint.\xe2\x80\xa6'
89,283604227,2023-02-13 18:54:20+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed https://t.co/3NBIdUVlMd\xe2\x80\xa6 https://t.co/bSySCMymYS'"
90,1210127456,2023-02-13 18:54:10+00:00,"b'Se eu vejo uma cena dessa presencialmente vou de arrasta pra cima na hora, me d\xc3\xa1 n\xc3\xa1usea s\xc3\xb3 de ver o v\xc3\xaddeo https://t.co/jN6ckkmOg6'"
91,404288884,2023-02-13 18:52:59+00:00,"b'RT @RaeHoffmanJager: Time to play the fun game of, am I ACTUALLY in labor?! (After my mother accidentally exposed us to COVID)\n\nContraction\xe2\x80\xa6'"
92,71827628,2023-02-13 18:51:57+00:00,"b'@gisellaruccia @santogabb Ai Coma Cose, vero?'"
93,1.26896E+18,2023-02-13 18:51:47+00:00,"b'@LaSalitadelSin Otra perla de de esta fauna congresal. Ganan bien, pero desean que los mil soles de pasaje hasta de\xe2\x80\xa6 https://t.co/aLs3h51o5V'"
94,1.28981E+18,2023-02-13 18:51:44+00:00,"b""@Diesira3 A me provoca un po' di nausea"""
96,9.93843E+17,2023-02-13 18:49:42+00:00,b'@HarunaSwift maybe u could look into getting a blood test if u haven\xe2\x80\x99t already to see if ur deficient in anything!\xe2\x80\xa6 https://t.co/JgsyAkSYKv'
97,262098918,2023-02-13 18:49:19+00:00,b'I couldn\xe2\x80\x99t eat anything yesterday because ~*nausea*~ so this bitch is HUNGRY for lunch and I\xe2\x80\x99m thinking cheese'
98,19607457,2023-02-13 18:49:17+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed https://t.co/KVhjZp6Qdr'"
99,2979022781,2023-02-13 18:49:07+00:00,b'The nausea and heart burn has been off the chart today \xf0\x9f\xa4\xae'
100,2852298962,2023-02-13 18:49:02+00:00,"b'RT @ClimateReality: ""It doesn\xe2\x80\x99t matter if you\xe2\x80\x99re braising over flame or by induction. But induction is so much better for those of us in th\xe2\x80\xa6'"
101,145976804,2023-02-13 18:48:34+00:00,"b""@fatimakramhayat Don't know about claustrophobia but I start getting nausea and anxiety if I'm stuck in the traffic too long"""
102,241204450,2023-02-13 18:46:29+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed https://t.co/z2ZP2lAZUt'"
103,75735733,2023-02-13 18:45:27+00:00,"b'@EricRWeinstein The fumes produced by the burning of vinyl chloride can cause eye, nose, and throat irritation, hea\xe2\x80\xa6 https://t.co/9GWknDIMJa'"
104,189609057,2023-02-13 18:45:00+00:00,"b""A nutrient-dense bone broth is a healing beverage that's not only low in calories and helps you feel full longer, b\xe2\x80\xa6 https://t.co/xM6MHEwmX3"""
105,1.38073E+18,2023-02-13 18:44:07+00:00,"b'I got so tired of discussing my future,\nI started avoiding the people I love. \nEvenings of silence and mornings of nausea.'"
106,1.49945E+18,2023-02-13 18:43:51+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed.'"
107,1.48817E+18,2023-02-13 18:43:08+00:00,b'@desiana1 Ho la nausea'
108,1.4433E+18,2023-02-13 18:42:38+00:00,"b""there is, however, a lot of interesting things to be said about what it means to be 'productive' when you have imme\xe2\x80\xa6 https://t.co/2wSskwablv"""
109,1.19068E+18,2023-02-13 18:42:32+00:00,b'ma cos\xe2\x80\x99\xc3\xa8 questa nausea cos\xe2\x80\x99\xc3\xa8'
110,9.66001E+17,2023-02-13 18:42:29+00:00,"b""@JesslovesMJK I can't even listen to him. I have a visceral reaction to his voice. So I appreciate the sub-titles. It lessens the nausea.\xf0\x9f\xa4\xae"""
111,1.01534E+18,2023-02-13 18:42:13+00:00,"b""On camera at work, waiting for things to start. Participants join, I'm being professional. Huge surge of nausea hit\xe2\x80\xa6 https://t.co/LPuWH1A8oH"""
113,1.49945E+18,2023-02-13 18:40:55+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed.\nhttps://t.co/NiQoRrhnns'"
116,1.0537E+18,2023-02-13 18:40:25+00:00,b'Oof. Hit by a sudden wave of hunger that is also accompanied by nausea. Good thing I have some food being cooked for me!'
117,1.14228E+18,2023-02-13 18:39:47+00:00,b'@talanbuttwt do u want nausea medicine? its chewable\xe2\x98\xba\xef\xb8\x8f'
120,1.31226E+18,2023-02-13 18:39:42+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed \xe2\x80\x93 DNyuz https://t.co/Kpea8vD4LJ'"
123,1.54436E+18,2023-02-13 18:38:41+00:00,"b'sometimes i wish i could get rid of the physical pain that comes with depression\xe2\x80\xa6 the feeling of pain in ur chest,\xe2\x80\xa6 https://t.co/FvlU0LOVVf'"
124,1.07449E+18,2023-02-13 18:38:37+00:00,"b""Don't throw roaches on the ground folks\n\nhttps://t.co/Wxfz68xxUn"""
125,1.52983E+18,2023-02-13 18:38:27+00:00,b'@sausa270 @kallieelayne @ACTBrigitte And you are defending someone for rubbing their crotch and sniffing it in a pu\xe2\x80\xa6 https://t.co/ZFdM4OMSzY'
128,4867197754,2023-02-13 18:37:28+00:00,"b""@MicWelshman @nbreavington @Davesmi97216740 Yeah but I can't get why women would take an anti nausea drug. There's\xe2\x80\xa6 https://t.co/oTH26kIUtT"""
130,243982085,2023-02-13 18:36:42+00:00,"b'RT @OfDogfather: Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed https://t.co/jh7rTs4aqI'"
131,1.61682E+18,2023-02-13 18:35:58+00:00,"b'RT @HarunaSwift: hmmm looking for ways to improve my general wellbeing,, i struggle with bouts of extreme tiredness, heartburn and nausea a\xe2\x80\xa6'"
134,1.37189E+18,2023-02-13 18:35:46+00:00,"b'hmmm looking for ways to improve my general wellbeing,, i struggle with bouts of extreme tiredness, heartburn and n\xe2\x80\xa6 https://t.co/jo2BoUABQI'"
136,628761443,2023-02-13 18:34:59+00:00,b'Ho la nausea e lo stomaco chiuso\xe2\x80\xa6\nSto male\xe2\x80\xa6'
140,1.08568E+18,2023-02-13 18:33:15+00:00,b'eu acho que de novo o relacionamento deles \xc3\xa9 tipo irm\xc3\xa3o mais velho x irm\xc3\xa3 mais nova \n\neu acho t\xc3\xa3o bonito o desenvol\xe2\x80\xa6 https://t.co/Qvvjv9a6IK'
141,1.14969E+18,2023-02-13 18:33:08+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed https://t.co/d3tgMtIB1v https://t.co/EN3HHdljeQ'"
142,1.51871E+18,2023-02-13 18:33:07+00:00,"b'@SydneyLWatson When things are this bad, the only consolation is that maybe the ethylhexyl acrylate would smell kin\xe2\x80\xa6 https://t.co/nL7g2PesIU'"
143,1.44397E+18,2023-02-13 18:30:56+00:00,b'@RGrezell Then you get MORE Brexit. But the reasons for Labours stance have been debated ad nausea and are the right (for now) policy.'
144,1.17106E+18,2023-02-13 18:30:55+00:00,"b""On fucking Valentine's day I have to be in town. Yeses here's to my constant nausea when I see y'all's mjolo content!!!!!!\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa4\xa2\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7"""
148,7.03041E+17,2023-02-13 18:28:49+00:00,"b'Se eu tomar um vonau, ele vai me fazer vomitar de uma vez ou vai passar a n\xc3\xa1usea? Se for pra vomitar eu n\xc3\xa3o kero'"
153,1.48001E+18,2023-02-13 18:27:44+00:00,"b'@ManuelVegaMX @Francis20772291 @lopezobrador_ La \xc3\xbanica oportunidad de que miserable dictador, enemigo de su propio\xe2\x80\xa6 https://t.co/EIeRjQKgnd'"
156,1.28354E+18,2023-02-13 18:26:10+00:00,b'odio il torcicollo vi giuro mi fa stare malissimo \nmi viene mal di testa \nnausea \nMA CHE PALLE'
157,95710060,2023-02-13 18:26:05+00:00,"b'Ese sentimiento ""raro"" deno saber qu\xc3\xa9 tienes entre enojo, tristeza, cansancio, n\xc3\xa1usea...todo y nada. Lo \xc3\xbanico que e\xe2\x80\xa6 https://t.co/kxGkCTXseI'"
158,1.52983E+18,2023-02-13 18:25:26+00:00,b'@sausa270 @kallieelayne @ACTBrigitte And her magazine covers?  Show me Lizzo-  that disaster shows up in my feed en\xe2\x80\xa6 https://t.co/jtadZCg3XW'
159,9.93268E+17,2023-02-13 18:25:22+00:00,"b'I figured if it were related to the carbs, it would\xe2\x80\x99ve happened sooner so I ignored the potential connection until\xe2\x80\xa6 https://t.co/cdm6hF5UyX'"
161,83667967,2023-02-13 18:24:47+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed https://t.co/QyA2t5iyZW'"
163,633317528,2023-02-13 18:23:36+00:00,b'@Insurgente_X Verlos causa n\xc3\xa1usea... \xf0\x9f\xa4\xa2\xf0\x9f\xa4\xae'
164,365602742,2023-02-13 18:23:26+00:00,b'it\xe2\x80\x99s extremely hard having something wrong with you and don\xe2\x80\x99t know what\xe2\x80\x99s causing you to feel so sick all the time\xe2\x80\xa6 https://t.co/G7iQXa2pBd'
165,886057272,2023-02-13 18:21:51+00:00,b'@thehappydog_ He is Beautiful!!!  Your life will never be the same \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x92\x9c\xe2\x99\xa5\xef\xb8\x8f Ask your Vet about Cerinia for nausea. I\xe2\x80\xa6 https://t.co/djFO4r7dal'
167,1439270442,2023-02-13 18:21:28+00:00,"b'When did people start chucking the ends of joits (roaches) in the street?\n\nNausea, Wobbling, Confusion: Dogs Are Ge\xe2\x80\xa6 https://t.co/Gim6iQyMh6'"
168,1854845874,2023-02-13 18:21:14+00:00,"b'@DowntownSanghi @ThePollLady ""Chernoblying"" means lying about the safety of homes and workplaces. This isn\'t going\xe2\x80\xa6 https://t.co/zrizYCO52O'"
176,1.58451E+18,2023-02-13 18:17:01+00:00,"b'@Lv27297 @robinmonotti I take liposomal form. Works the best for me, little to no nausea.'"
178,22803494,2023-02-13 18:16:20+00:00,b'Anybody experience a wave of nausea when FOX\xe2\x80\x99s football shill described this photo as having \xe2\x80\x9csome brilliant minds\xe2\x80\x9d\xe2\x80\xa6 https://t.co/UJT1h6LaeD'
179,1.36682E+18,2023-02-13 18:15:46+00:00,"b'I woke up with nausea, without breakfast and a mountain of homework. All I have going for me is my will to survive. https://t.co/cHUgyqulsr'"
180,357788330,2023-02-13 18:15:24+00:00,b'@JacqueVaxx You didn\xe2\x80\x99t have nausea pills?'
181,1.46867E+18,2023-02-13 18:14:58+00:00,"b""Nausea-less, resoluteness near the entrance\nSatan points me to the rats' nest"""
182,1.33626E+18,2023-02-13 18:14:56+00:00,"b'Anyone who experiences really bad nausea during their periods, how do you help it? Ive had it almost nonstop the pa\xe2\x80\xa6 https://t.co/1p6oXev9zj'"
186,1.38867E+18,2023-02-13 18:14:09+00:00,"b""but depression wasn't the word. this was a plunge encompassing sorrow and revulsion far beyond the personal: a sick\xe2\x80\xa6 https://t.co/jp4Gn5rFBC"""
189,1711199862,2023-02-13 18:12:46+00:00,"b'RT @Intuitivempress: Things of significance \xf0\x9f\x94\xae 414, Taurus, Lily\xe2\x80\x99s, Aries, Leo, 222, Damien, 1111, 0550, 717, Torres (last name) , BMW, Foot\xe2\x80\xa6'"
195,68599588,2023-02-13 18:10:43+00:00,"b'Too many people are affected by #HeartDisease, which is largely #Preventable.\n\nSigns of #HeartAttack in women may i\xe2\x80\xa6 https://t.co/073P27AOq7'"
198,9.9373E+17,2023-02-13 18:09:39+00:00,"b""@wmwms224 It's Time to Ban Hillary to Fight Corruption...\nand to Fight Nausea."""
200,1.58707E+18,2023-02-13 18:09:20+00:00,"b'@libsoftiktok OK...your cramps and nausea you feel, is a stomach ache that is secondary to your changes in hormone\xe2\x80\xa6 https://t.co/NciSsttILU'"
206,1.00659E+18,2023-02-13 18:04:36+00:00,"b'Men stop being involved in womens business. Rihanna was PREGNANT. She could be having high blood pressure, severe n\xe2\x80\xa6 https://t.co/UmmC7CFD5v'"
211,1.33056E+18,2023-02-13 18:01:27+00:00,"b'@AdeleTurner72 I know metformin really upsets my gut, so in comparison the Victoza is the lesser of the two evils.\xe2\x80\xa6 https://t.co/dm5QTlf4Yq'"
215,8.38075E+17,2023-02-13 18:00:07+00:00,"b""Poi mio figlio Leonardo e mio figlio e il figlio che ha avuto con nausea e poi Lorenzo e l'altro figlio che ha avut\xe2\x80\xa6 https://t.co/zR0GZDQBsk"""
219,8.72786E+17,2023-02-13 17:58:25+00:00,"b'@cparedesr @LenguaAprista Uta\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6.. que asco!!!! Roja caviar miserable!!!! Ese bodoque de mujer, cada vez que abre l\xe2\x80\xa6 https://t.co/iXC8LlZMMy'"
222,23616349,2023-02-13 17:56:35+00:00,"b""@Robohogs @MidwestHedgie i get nausea form high glycemic load meals.  yet i keep eating them, that i don't understand"""
223,1.4072E+18,2023-02-13 17:56:23+00:00,b'(is nauseous as fuck and has to wear those anti nausea wrist bands cause im allergic to dramameene) sick cord fonda reference'
224,387142894,2023-02-13 17:55:55+00:00,"b'@prestigioso2 Esame all\xe2\x80\x99universit\xc3\xa0\nIo: \xc2\xabMi scuso con lei ma sono appena guarito dalla rosolia, mi viene la nausea,\xe2\x80\xa6 https://t.co/roubxf6CIJ'"
226,320810786,2023-02-13 17:55:27+00:00,b'Actually forgot them coz I remembered half way to my place that I left them behind now nausea is chowing me \xf0\x9f\x98\xad'
228,2595571764,2023-02-13 17:55:13+00:00,"b""I woke up with awful nausea.  It's medication related,so I will still go to work,, but I won't be comfortable."""
229,43773868,2023-02-13 17:54:02+00:00,"b""@brianvan Nausea, wobbling, confusion? Yeah; they're high. Probably the munchies, too."""
232,145597776,2023-02-13 17:52:50+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed https://t.co/v7YVlgVZVA'"
233,1.58574E+18,2023-02-13 17:52:34+00:00,b'@libsoftiktok Trust me if I could\xe2\x80\x99ve given my period to any dude and avoided the cramping and nausea and aggravatio\xe2\x80\xa6 https://t.co/Gyk25DbrtJ'
235,159146973,2023-02-13 17:52:12+00:00,b'@nytimes @DougJBalloon How does a dog communicate nausea as a symptom'
236,1.27291E+18,2023-02-13 17:51:57+00:00,"b'@LarrysTwin99 Vaginosis is the leading cause of nausea, vomiting, loss of consciousness, and death during cunnilingus.'"
237,55947216,2023-02-13 17:51:44+00:00,"b'@galodoido2312 @GersonGoespt Sim, um vizinho que, felizmente, se mudou. O cheiro entrava pela minha casa toda. Eu s\xe2\x80\xa6 https://t.co/TIce8Zjj6k'"
239,151657786,2023-02-13 17:51:12+00:00,b'@EcuadorAsamblea @LaPosta_Ecu da nausea ver delincuentes y prepagos juzgando a delincuentes https://t.co/SUUKZr123k'
241,1.43148E+18,2023-02-13 17:50:38+00:00,b'Me and my never ending nausea locked in for life \xf0\x9f\xa4\x9e'
242,1.13964E+18,2023-02-13 17:50:29+00:00,b'@lookcyme @sceneryhobie N\xc3\xa3o! mas tenho quase certeza de q era algo pra aquela pessoa que fico com n\xc3\xa1usea s\xc3\xb3 de pensar'
243,7.84347E+17,2023-02-13 17:49:20+00:00,"b'Common effects include\xe2\x9e\xa1\xef\xb8\x8fhigher blood pressure, rapid heartbeat, problems with sleeping &amp; eating, nausea, vomiting,\xe2\x80\xa6 https://t.co/1PPdjTbLVj'"
247,1.04291E+18,2023-02-13 17:48:30+00:00,"b""3/ Vinyl chloride is a chemical used in the production of\xc2\xa0PVC pipes.\xc2\xa0\n\xe2\x80\xa2It's incredibly flammable and hazardous to h\xe2\x80\xa6 https://t.co/AWThtZeFjI"""
250,539246051,2023-02-13 17:47:41+00:00,b'@WokChic I know it gave you bad nausea before. But then most anti diabetic medications have the same side effects unfortunately.'
251,1.40796E+18,2023-02-13 17:46:49+00:00,"b'@ultimora_pol Devo dirlo, ho la nausea!'"
252,8.65628E+17,2023-02-13 17:46:31+00:00,"b""@cardinale_anna Io non riesco a capire come sia possibile rieleggere Fontana dopo la gestione della pandemia e l'at\xe2\x80\xa6 https://t.co/XnuK3juHpI"""
254,1.34835E+18,2023-02-13 17:46:23+00:00,b'@msarigu72 Un incubo! Statale di m...\nIo tra un pochino vado a vivere a Cagliari cos\xc3\xac la smetto di viaggiare ho la nausea!'
257,1.58138E+18,2023-02-13 17:45:55+00:00,"b'@insistentsleuth \xe2\xa0\x80\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 \xe2\xa0\x80 \xe2\x80\x9cYeah, when I suggested on coming I was in my bed asleep, avoiding all the nausea and my\xe2\x80\xa6 https://t.co/wzCGTvxvxQ'"
266,1.04941E+18,2023-02-13 17:42:55+00:00,"b'RT @RlZZR: Got those lucid dreams that I\xe2\x80\x99m iced out she sending me xoxo cause I\xe2\x80\x99m up now, Finna go to the lagoon by the lake while I stack\xe2\x80\xa6'"
267,448358708,2023-02-13 17:42:51+00:00,b'RT @GogoMagosha: Not my blood sugar plummeting and causing nausea and the shakes!!! Like hand shakes.\n\nIs this normal for low blood sugar?'
268,2840176419,2023-02-13 17:42:49+00:00,b'Hoping anti nausea m3ds will work.  Please grrs.'
272,1.59802E+18,2023-02-13 17:41:52+00:00,"b'Nausea, Wobbling, Confusion: Dogs Are Getting Sick From Discarded Weed https://t.co/qiBxMlyV3U'"
273,173313092,2023-02-13 17:41:48+00:00,"b'@DGlaucomflecken Oh! So, the nausea is a feature, not a bug. Good to know. I thought it was a POTS flare-up.'"
275,285551820,2023-02-13 17:41:36+00:00,b'@Lunasolaris2 @NativeHal Not when niya have been experiencing chronic nausea and chronic puking on almost a daily b\xe2\x80\xa6 https://t.co/cAqDI0fH53'
