,id,Time,Tweet
1197,60871623,2023-02-14 09:52:54+00:00,b'RT @EASOobesity: SAVE THE DATE for an event around #ObesityDayEurope with @EASOobesity and @WoncaEurope\n\nThursday 2nd March \n6-8 pm CET\n\n...'
1200,2785222450,2023-02-14 09:52:00+00:00,b'#Wheelchair Market to rise to US$ 7.9 Bn during Forecast to 2032. Growing #obesity #epidemic driving rise of... https://t.co/jKSIc9UPCz'
1201,1472840143077838853,2023-02-14 09:51:22+00:00,b'@WarMonitors this -don- #Vatnik ran out of copium. What obesity doing? https://t.co/g385Fl0fK8'
1202,311814690,2023-02-14 09:51:18+00:00,b'@JoeSKLee @realchrisrufo Many of these aspects are differences in underlying health and lifestyle factors (incluenc... https://t.co/jwOF4oKyam'
1203,1407546320701689858,2023-02-14 09:49:53+00:00,b'@debugaio @dyingscribe 2nd highest obesity rate hmmm'
1205,838882829677256705,2023-02-14 09:47:45+00:00,b'RT @ChristinaPushaw: @CBSNews What happened to encouraging your kids to exercise and not feeding them junk food? Childhood obesity isnt an...'
1208,730469724669288449,2023-02-14 09:47:10+00:00,b'Free webinar from @FrameWorksUK @P_H_S_Official at 10 on 2nd March - Health first: Communicating about health and o... https://t.co/qGqqi1lw3L'
1210,1274682587605340165,2023-02-14 09:46:04+00:00,"b'@JewxlMainBanned I think part of it is just the prevalence of obesity in the age group, and also football players i... https://t.co/sonRFq2Kql'"
1213,900331676705992704,2023-02-14 09:44:50+00:00,"b'Hello,#TeamPremier Just a reminder that our Nutrition Clinic runs all through the week.\nThe Clinic focuses on helpi... https://t.co/gdiX6lTxtF'"
1214,742543573,2023-02-14 09:43:06+00:00,"b""Our environment and income shape our food choices. Wider changes can tackle obesity and improve everyone's health.... https://t.co/KgiJzpzWZf"""
1216,519686371,2023-02-14 09:42:19+00:00,b'       \n             ... https://t.co/Jwq39lSkas'
1220,32823974,2023-02-14 09:40:11+00:00,"b""RT @ideafaktory: Metric system = oppression\nWhy do you think there's...\ndecimation? Decimals\na drug trade? Kilos\nwaste? Tons\nillegal im..."""
1221,2776401775,2023-02-14 09:39:13+00:00,"b""In defence of reformulation:\nReformulation is no magic bullet, but it's still crucial to tackling obesity\nhttps://t.co/kpmVJ8RRIx"""
1222,1608231870403334145,2023-02-14 09:38:39+00:00,b'Wow I was in a photo and Im so fat wtf how havent I died of obesity yet'
1224,18397181,2023-02-14 09:34:58+00:00,b'@DrKate_Miller @DrDemography @GuardianAus I think those gory photos were brilliant. Its not to say that just frigh... https://t.co/NhqoAmPG0n'
1227,836202807271243776,2023-02-14 09:32:39+00:00,"b'Double and tripleduty actions in childhood for addressing the global syndemic of obesity, undernutrition, and cli... https://t.co/DpwFXzSQfA'"
1228,948285784133636097,2023-02-14 09:31:07+00:00,b'9 Ways Processed Foods Are Harming People #processedfoods\nProcessed foods are bad. They are a major contributor to... https://t.co/nLV1L5VFIP'
1229,1346530783259889664,2023-02-14 09:31:03+00:00,b'Maternal helminth infection protects offspring from high-fat-diet-induced obesity through altered microbiota and SC... https://t.co/ECLNLj6Xsi'
1230,177428819,2023-02-14 09:30:57+00:00,b'Will Canada follow the U.S.s aggressive new approach to treat childhood obesity? https://t.co/Yd3UH4T4m9'
1234,21077486,2023-02-14 09:30:09+00:00,"b'Scientific evidence in support of several weight loss herbs combination is weak.\n#weight loss, #herbalmedicine,... https://t.co/LiO0zJJD30'"
1235,2188272704,2023-02-14 09:30:00+00:00,"b'""Lower-middle-income countries have not overcome their undernutrition crisis, and now they are facing an emerging c... https://t.co/jxRq30ZngY'"
1237,1208608058974318592,2023-02-14 09:28:29+00:00,b'A shift in treating childhood obesity in the U.S. focuses on early interventions and can involve weight-loss drugs... https://t.co/A6L6CoxF3G'
1238,1487767108029140995,2023-02-14 09:26:52+00:00,b'The obesity was shocking back then. https://t.co/yYzfRzsbFB'
1239,1248807202468610048,2023-02-14 09:26:45+00:00,"b'@HeartsintoAshes This is actually not ok,this is not self-confidence, obesity is unhealthy &amp; can get u killed befor... https://t.co/IMKI6RBJRL'"
1241,923662801737887744,2023-02-14 09:25:00+00:00,b'@eagle92940618 @vicvoice1 @zdaniel I like how you have no idea\n\nI guess the bi partisan support Labor has shown for... https://t.co/kMu448AxUJ'
1243,746788250665246725,2023-02-14 09:24:24+00:00,"b""@AlPastorXXX @himedolly @bamb1ed white supremacists, fast food, obesity and wars THANK GOD WE'RE NOT YOU https://t.co/mvEo1GQZgi"""
1247,1131087142774423552,2023-02-14 09:22:45+00:00,b'Laparoscopic Roux-en-Y gastric bypass for excess weight and diabetes: a multicenter retrospective cohort study in... https://t.co/LCWG2QUeDf'
1250,944629098,2023-02-14 09:22:03+00:00,"b""Will Canada follow the U.S.'s aggressive new approach to treat childhood obesity? - https://t.co/JeHwQgOYxY https://t.co/DTNWWMeWyp"""
1251,807515959,2023-02-14 09:21:49+00:00,b'                    ... https://t.co/bCuM5IMQru'
1254,27614557,2023-02-14 09:21:22+00:00,b'She knelt?! Ahhhh this drought has no chance. Turkana about to experience MAD cases of obesity https://t.co/tCY8aHNzEm'
1255,1038726722,2023-02-14 09:20:48+00:00,"b'And the reduction in IL-6, a classic obesity-related inflammatory marker, suggests that there might be anti-inflamm... https://t.co/M3L14duZ15'"
1256,1069317751389466625,2023-02-14 09:20:44+00:00,"b'RT @weightloseclin1: #Bariatricsurgery: The first step towards a healthier and happier life\nFor people struggling with severe obesity, #bar...'"
1259,489295715,2023-02-14 09:19:44+00:00,b'Implications way beyond the nervous system. Probably a major reason why most (the metabolically unhealthy) obese pe... https://t.co/l0XKiWn8kt'
1260,1535501844167860224,2023-02-14 09:19:39+00:00,b'@PaulSWagner @SamHardy144 @DrDemography @GuardianAus Because its a reminder that us fatties are unhealthy. Im not t... https://t.co/LLltUPU071'
1268,1568301565,2023-02-14 09:15:31+00:00,b'SAVE THE DATE for an event around #ObesityDayEurope with @EASOobesity and @WoncaEurope\n\nThursday 2nd March \n6-8 pm... https://t.co/q6mxjzQHLw'
1269,980030089,2023-02-14 09:15:12+00:00,b'RT @DrMaryam7: Childhood Obesity\n\nPart 1 https://t.co/JbhZVQqddU'
1271,3382008621,2023-02-14 09:14:42+00:00,"b'@districtyoder @JohnDryden85 @njhochman @Takesfordays at-risk population of the elderly, &amp; the very unhealthy with... https://t.co/vGXlalS29H'"
1272,1485556141354590208,2023-02-14 09:14:38+00:00,"b'@WolfMalca @VictoriasSecret Es entspricht schlicht der Realitat:\n\n""African American women have the highest rates of... https://t.co/LLGbOCOoUE'"
1273,1092093219763044352,2023-02-14 09:13:41+00:00,b'Obesity is a serious health condition. Here is a general guide on training for obesity. \n\nLarge muscle activities... https://t.co/YZDGt99ytB'
1274,975630225819230208,2023-02-14 09:13:21+00:00,"b'You get a lot of energy resource; a more rewarding overall body and as well , in addition to reduce your obesity wh... https://t.co/zEYE1WGtAh'"
1275,1120442132748128256,2023-02-14 09:13:08+00:00,"b'ObamaCare is the greatest threat in the USA to the economy. Yet they claim overrated ""childhood obesity"" is worse.'"
1277,1159434960719118336,2023-02-14 09:12:06+00:00,"b'#Bariatricsurgery: The first step towards a healthier and happier life\nFor people struggling with severe obesity,... https://t.co/9Ey2eyDTkT'"
1278,3178328417,2023-02-14 09:11:26+00:00,b'@Casey Thats what happen IF public turn off internet and no mainstream media. Looking borders :) propaganda can go... https://t.co/VRF8kpfIZL'
1281,1554022186200940544,2023-02-14 09:09:59+00:00,"b'RT @SocialW71371814: The simpler the food, the less our thoughts are agitated. Fried food causes obesity and diseases. Saint Gurmeet Ram Ra...'"
1282,850157493518979072,2023-02-14 09:09:49+00:00,b'\n\nabuse A:A\nchild abuse:\nfamine:\ngun:\nhandicap:\nhunger:\nobesity:\npoverty:\nthreaten A:A'
1284,592644769,2023-02-14 09:08:27+00:00,"b'@KingBothman @zakuaku @TSHEPOPHILLIP16 Yeah, hence obesity and heart diseases are killing people https://t.co/7TQG0ojFcq'"
1285,878225382322864129,2023-02-14 09:07:40+00:00,"b""Association of Life's Essential 8 with all-cause and cardiovascular mortality among US adults: A prospective cohort... https://t.co/cZs4v7NJBR"""
1286,978068135818350592,2023-02-14 09:06:57+00:00,b'()\n\n\n\nArtificial Light-at-Night Exposure a... https://t.co/bmwk75sRNI'
1288,1283397005788626944,2023-02-14 09:05:30+00:00,"b'RT @PowerPaleo: Guess the common factor in #obesity, #diabetes &amp; #ChronicPain!\n\nThey all improve or resolve within a few months of the pati...'"
1289,995575235901513729,2023-02-14 09:05:08+00:00,b'@Bet_the_ChE @Isucceed @JohnsHopkins the eu also has  much lower rate of comorbities like obesity/alcohol use disor... https://t.co/ElHKD5PG2o'
1295,1264803057499549710,2023-02-14 09:02:43+00:00,b'#Erbil\nhttps://t.co/shv2kVhy3k \nMedical Representative  Obesity https://t.co/1x8bigt2j4'
1296,982468945,2023-02-14 09:01:08+00:00,b'@Obesity_n \n\n2526?()\n'
1297,213536291,2023-02-14 09:00:49+00:00,b'@JonBonzeye @Pandaleesha_ @GuhreenTi @kozykara @shytamius @SnoozeButtonTV @ZRaven8 @Maximum_Obesity @TheNoopp https://t.co/fZOSk5BxW2'
1298,883725686359379968,2023-02-14 09:00:10+00:00,"b'#dogs Obesity is one of the most preventable issues with dogs, this may help https://t.co/dVPAsicBPK https://t.co/19yDmZLzI4'"
1300,1277614400,2023-02-14 09:00:00+00:00,"b'Nason Maani (@spidermaani) Lecturer in Inequalities and Global Health Policy @uoessps explores the social, commerci... https://t.co/1H1MsxgiFj'"
