id,Time,Tweet
372964366,2023-02-14 15:48:27+00:00,b'RT @officiallordy: PART TWO: Archbishop Duncan Williams son having that Drake fever! ... Naa Dee Wills is underrated!!!! https://t.co/MMIH...'
1283398889597366278,2023-02-14 15:48:27+00:00,"b""MAX CHANGMIN \n' #Fever ' Dance Practice\n\nhttps://t.co/nSCIjuTztk\n\n# # #MAXCHANGMIN\n#MAXCHANGMIN_Devil... https://t.co/sEzv72rfq2"""
2328852613,2023-02-14 15:48:27+00:00,"b""RT @30vocamusic: poppin' candy fever! - kinoshita https://t.co/Z8ix8fXVX1"""
1604792468305764352,2023-02-14 15:48:24+00:00,b'jai un baby fever omg eclatez moi le crane.. i cant have a baby now il va etre scorpion '
814995058994900993,2023-02-14 15:48:20+00:00,"b""I seriously can't do this anymore  https://t.co/qnKIYuNFkw https://t.co/lJo5QiROys"""
1518881620677251072,2023-02-14 15:48:19+00:00,b'@JoJoFromJerz The country is burning and you still got Trump fever! Special one!'
1428568359935770628,2023-02-14 15:48:13+00:00,"b'RT @raquelleeeee:  HELP RT \nwts // want to sell // lfb\n\n Enhypen photocard Heeseung, Jay, Jake\n\n Dom Jkt\n Boleh book keep event\n...'"
24654072,2023-02-14 15:48:12+00:00,"b'RT @AphexTwin: ROSENDAL GARDEN PARTY, SWEDEN.\n\nhttps://t.co/wGxcUVv251 https://t.co/efYj90WuIG'"
1432803376287428614,2023-02-14 15:48:12+00:00,b'@Piquelme21 Mbappe or R9 are more overpriced and never worth 10 million and more. Some ppl must have fever to buy them for that price.'
922391498259353601,2023-02-14 15:48:08+00:00,"b""still can't believe this announcement isn't just a fever dream coz wdym a solo tour??"""
531419283,2023-02-14 15:48:06+00:00,b'Managed to go out for an hour tonight  and now I have a fever hahahahaha'
21546951,2023-02-14 15:48:03+00:00,"b""@como_belladonna I mean at least it isn't baby fever"""
1622438332646162432,2023-02-14 15:48:00+00:00,"b'RT @HappyDino_eth: High on fever, Early Good Night Fam  https://t.co/4j48C6DJrB'"
3226928164,2023-02-14 15:48:00+00:00,b'I Got Baby Fever All Over Again '
952876520061784064,2023-02-14 15:47:59+00:00,b'RT @QUBFoodProf: Brexit leads to unsafe meat &amp; African Swine Fever warnings as UK border checks on food stop\nWhite vans arriving from Easte...'
1521984934772060160,2023-02-14 15:47:56+00:00,b'RT @purplekisstrend: [START TRENDING]\n\nRETWEET and REPLY on this tweet SEPARATELY with:\n\n- 7 Witch film\n- 7 Hotel items\n\nGOAL: 100 REPLIES...'
332067313,2023-02-14 15:47:56+00:00,b'@skzhealingplace Get well soon I also got fever today maybe its the season where many people get sick '
1168267402460766208,2023-02-14 15:47:51+00:00,"b""I'm so upset. I'm basically too sick to go to the The Kooks concert in Berlin today as I got a fever too now and I'... https://t.co/k9nYA5Hgvh"""
2775673399,2023-02-14 15:47:42+00:00,b'   Fever   Kun-Foo Boy   Basement  '
1538906942973825029,2023-02-14 15:47:42+00:00,b'RT @sugaryoonj_: all these erasure should be a reason for engenes to appreciate enhypens hard work more by supporting them and their music...'
1440100872302645251,2023-02-14 15:47:36+00:00,b''
1263081299301949448,2023-02-14 15:47:36+00:00,"b'@Heedeungethan Hii, you may offer for the hee ld hybee and for the fever pob the price is already in the picture.'"
1326165005155278848,2023-02-14 15:47:34+00:00,b'RT @priya_D_Fangirl: Pasam vachan over ah\n\nIthu than love fever ah\n\n@dhanushkraja https://t.co/23Fw1D8y6z'
744597488997400576,2023-02-14 15:47:33+00:00,b'RT @QUBFoodProf: Brexit leads to unsafe meat &amp; African Swine Fever warnings as UK border checks on food stop\nWhite vans arriving from Easte...'
1498613501820309504,2023-02-14 15:47:28+00:00,b'ih yaallah merinding gue bayangin min yoongi bawain people di tanah air indonesia raya ini.. sounds like fever dream to me '
1176108775184445440,2023-02-14 15:47:27+00:00,"b'High on fever, Early Good Night Fam  https://t.co/4j48C6DJrB'"
323420067,2023-02-14 15:47:16+00:00,b'PJM1 feels like a fever dream   https://t.co/HEouYZ8lDL'
1347935703712219136,2023-02-14 15:47:14+00:00,b'RT @MsTiffanyLeigh: LIKE ITS FUCKIMG HAPPENING?!?? THIS AINT A FEVER DREAM??!! AGUSTD tour?!?!!?  https://t.co/bEHMEtEes2'
1270273328306098176,2023-02-14 15:47:14+00:00,b'RT @MaziUbaOfficial: Breaking News\nAssassination fever  that IPOB exposed!\n\nAtikus Campaign Organization Has Offically Cancelled Rivers Ra...'
2326787923,2023-02-14 15:47:09+00:00,"b'disease known as Texas fever was held\nto work n\n_Coupon_Iherb_I_Herb_Code_s_\nhurt, but\nabove all he https://t.co/EBeI3QjYxI'"
748265249837559808,2023-02-14 15:47:07+00:00,"b""turn ons: Brendon's v, ryan's hobo look during fever and George Ryan Ross III's livejournal dont @ me"""
1436142046138417159,2023-02-14 15:47:01+00:00,b'@fever_noachin '
1437777889785782283,2023-02-14 15:47:00+00:00,b'RT @nct_menfess: nct! Sender abis dengerin trigger the fever dan nangis bgttt!!! Kayanya harus nyiapin tisu banyak deh ini pas nonton langs...'
2676977953,2023-02-14 15:46:53+00:00,b'@inshal_says Nice fever deer'
3196187100,2023-02-14 15:46:50+00:00,b'DAMN THERE WAS ZERO CONTEXT WHEN I ASKED TO HIM TO COMR BACK HERE I JUST MISSED HIM THATS ALL BUT OMG IT SUDDENLY M... https://t.co/BTw0NygoYI'
1025524980212105217,2023-02-14 15:46:45+00:00,b' Trigger the fever '
1361125055892254721,2023-02-14 15:46:40+00:00,b'@Dusk_tilldawnn Ye fever utar rha'
1349577728563924992,2023-02-14 15:46:37+00:00,b'RT @_wltjd25: Hello Future/https://t.co/hKV2LkK2LV()\nWe Go Up/https://t.co/x3WXxlz6Tl(2)\nTrigger the Fever/https://t.co/v7DRl7w3y...'
1139940618484867072,2023-02-14 15:46:31+00:00,b'Baby fever'
763877171270193152,2023-02-14 15:46:23+00:00,"b""RT @swanIing: HERE'S PURKY\n#Cabin_Fever_DDAY\n#PURPLE_KISS_IS_BACK # \n@RBW_PURPLEKISS \n\n https://t.co/Zd81ba4eCS"""
111293039,2023-02-14 15:46:23+00:00,b'This is not a fever dream.'
893526548103475200,2023-02-14 15:46:14+00:00,b'@OverlordMilkuwu Valid https://t.co/uFUVhSeH9R'
1359374421929115649,2023-02-14 15:46:12+00:00,b'@spelivia_fever Rightttttt '
1414960582571221000,2023-02-14 15:46:12+00:00,"b""RT @JsCoincollector: I feel the heat of the samba fever! Can't wait to shake it. Better take off my mask for awhile to avoid the sweat. Luc..."""
1572912793476825089,2023-02-14 15:46:06+00:00,b'@raquelleeeee How much for hee fever pob and hee hybe ld?'
1317986514,2023-02-14 15:46:04+00:00,b'RT @jSeolhee: AARON got food poisoning after ate oyster. He went to hospital and resting now. He has abit fever but okay now..  Get well s...'
4101252674,2023-02-14 15:46:02+00:00,b'@10makototti @risumaru_fever @rkiu05t w'
895760451644125185,2023-02-14 15:46:02+00:00,"b'@MoralHumanity1 @LiedSuddenly I had heart flutters in the evening of the jab. Covid was 9 months after jab, Omicron... https://t.co/cdf2YUoFUM'"
1241103495761211392,2023-02-14 15:45:51+00:00,"b'RT @PURPLEKISSBRA:   FALTA POUCO, PLORYs! \n\nVamos levantar mais uma tag? Compartilhem seus surtos e amor pelo Purki com as tags abaixo:...'"
991135105128189952,2023-02-14 15:45:51+00:00,"b'RT @0715CART: Valentines X Jaywon 11:11 selca GIVEAWAY! \n\nPrize: Jaywon official NO pcs! \n\nmechanics: \n mbf, like &amp; rt \n comment proofs...'"
1025135109295558656,2023-02-14 15:45:48+00:00,"b'most people on their periods get emotional over babies and get baby fever, not me i go on the RSPCA website and cry... https://t.co/Qm7kbLlf34'"
4853311938,2023-02-14 15:45:48+00:00,b'H@appy Fever Forever!! EX\n\nKAC'
955700255906971648,2023-02-14 15:45:45+00:00,b'fever fever fever~'
1409922450188648450,2023-02-14 15:45:42+00:00,"b""RT @314edits:  ireh is so real\n\nHERE'S PURKY\n#Cabin_Fever_DDAY\n#PURPLE_KISS_IS_BACK # \n@RBW_PURPLEKISS https://t.co/6RfzHJ6PXU"""
1508831267433103364,2023-02-14 15:45:38+00:00,b' trigger the fever  '
705587170871021572,2023-02-14 15:45:34+00:00,b'I dont even know.... how many times... ive wished i could see agust d songs live... me and nonnee. Have had so many... https://t.co/hOET8XtPPr'
1037063654854680576,2023-02-14 15:45:33+00:00,b'\n94?? https://t.co/qPe5SxdjLD'
848579749085499393,2023-02-14 15:45:21+00:00,b'RT @MaziUbaOfficial: Breaking News\nAssassination fever  that IPOB exposed!\n\nAtikus Campaign Organization Has Offically Cancelled Rivers Ra...'
848579749085499393,2023-02-14 15:45:18+00:00,b'RT @Jimsamson22: Breaking News\nAssassination fever  that IPOB exposed!\n\nAtikus Campaign Organization Has Offically Cancelled Rivers Rally....'
1263081299301949448,2023-02-14 15:45:15+00:00,"b' HELP RT \nwts // want to sell // lfb\n\n Enhypen photocard Heeseung, Jay, Jake\n\n Dom Jkt\n Boleh book keep ev... https://t.co/ygBUq50SGK'"
1391566196315721735,2023-02-14 15:45:15+00:00,"b""RT @30vocamusic: poppin' candy fever! - kinoshita https://t.co/Z8ix8fXVX1"""
1598357696553447424,2023-02-14 15:45:11+00:00,b'02/16 00:38~\nnice FEVER TimeFEVERFEVER\n\n#\n#\n# \nhttps://t.co/47AGNgBr66'
1544012910229274624,2023-02-14 15:45:07+00:00,b'@TimeAsshole @ItsDeanBlundell Lol what. Take some advil to help with that fever dream.'
1204382757037715461,2023-02-14 15:45:07+00:00,"b""RT @GHANANEWSAGENCY: 'Valentine fever gradually losing grounds in Kumasi\n\n#GhanaNewsAgency #GNA  \nhttps://t.co/Ed2IBhgues"""
814995058994900993,2023-02-14 15:45:05+00:00,"b""@whewdaniel_ I just know these next couple of episodes and probably the rest of this season we're gonna be emotiona... https://t.co/HNMOqAzWsN"""
1465499756864626695,2023-02-14 15:45:05+00:00,"b""poppin' candy fever! - kinoshita https://t.co/Z8ix8fXVX1"""
1482289277992337409,2023-02-14 15:45:03+00:00,b'..  ..'
1324497388397015042,2023-02-14 15:45:01+00:00,b'no one wanted fever https://t.co/Z8eJ7wdUwA'
1613909793541947393,2023-02-14 15:45:00+00:00,"b'Audis Activesphere Concept is a VR, Pickup Bed, Quattro Fever Dream https://t.co/3SB5wE75Ed'"
56966615,2023-02-14 15:44:49+00:00,"b'RT @WheelsnToys: Marburg is a severe, often fatal illness. It begins abruptly, with high fever, severe headache and severe malaise. Many pa...'"
1311200591759122432,2023-02-14 15:44:48+00:00,b'@BIGHIT_MUSIC feels like a fever dream'
876456381720743937,2023-02-14 15:44:44+00:00,"b'RT @PK_charts: .@RBW_PURPLEKISS highest pre-order on ktown4u! \n\nGeekyland - 2,315 copies \nCabin Fever - 1,470 copies \n\n#PURPLE_KISS #...'"
1456532194059456516,2023-02-14 15:44:43+00:00,"b""who's tf going to have a fever on valentine's day? yeah, me"""
269446260,2023-02-14 15:44:41+00:00,"b'RT @ThePunnyWorld: When I get in to work, I automatically hide. \n\nGood employees are hard to find.'"
1149655593759780864,2023-02-14 15:44:39+00:00,b'RT @priya_D_Fangirl: Pasam vachan over ah\n\nIthu than love fever ah\n\n@dhanushkraja https://t.co/23Fw1D8y6z'
774487694386667522,2023-02-14 15:44:36+00:00,b'all the d-2 tracks live performances were gonna get... this feels like a fever dream its insane https://t.co/MrpYAjIqSN'
1499831502384906246,2023-02-14 15:44:34+00:00,"b""are you looking extra hot this valentine's day, or do I just have a fever? \n\n...I have a fever """
708867880549482497,2023-02-14 15:44:27+00:00,b'RT @sugaryoonj_: all these erasure should be a reason for engenes to appreciate enhypens hard work more by supporting them and their music...'
1565304382027366400,2023-02-14 15:44:26+00:00,"b'I am Rajalingam,My Birth Time I White Colour,Fever to Lady, Fever What time come to You = Your blood dirty time,You... https://t.co/5G6KmAkzQ0'"
1478308691195482116,2023-02-14 15:44:21+00:00,"b""RT @xavierverse: ENHYPEN SEALED GGU GGU PACKAGE 2023 GIVEAWAY ! \n\nSTREAM 'FEVER' MV!\n: https://t.co/X1pADsQHA8\nDrop proof with timestamp..."""
1455930420558630916,2023-02-14 15:44:19+00:00,b'RT @sugaryoonj_: all these erasure should be a reason for engenes to appreciate enhypens hard work more by supporting them and their music...'
231441168,2023-02-14 15:44:18+00:00,b'I have a fever &amp; my body hurts so bad out of all days to be sick why today '
1385449260573872129,2023-02-14 15:44:18+00:00,b'#sellecart\nwts lfb ph onhand unsealed ateez album zero fever part 2 version z\n\n inclusion: ob + pb + cd\n 80 php\n... https://t.co/EHARNssdjW'
1007111315951796225,2023-02-14 15:44:10+00:00,"b""RT @eunhalilac: gfriend's highest ULs on MelOn\n\nrough, me gustas tu  5.3M\ntftmn  4.3M\nglass bead  3.2M\nlove whisper  3M\nsunny summer ..."""
1379920763852046341,2023-02-14 15:44:09+00:00,"b'neo ttaemune onmomi taolla neo ttaemune shimjangi mokmalla like a fever, fever, fever, fever'"
1551803087425540096,2023-02-14 15:44:07+00:00,b'RT @sugaryoonj_: all these erasure should be a reason for engenes to appreciate enhypens hard work more by supporting them and their music...'
742031534320963584,2023-02-14 15:44:06+00:00,b'RT @MaziUbaOfficial: Breaking News\nAssassination fever  that IPOB exposed!\n\nAtikus Campaign Organization Has Offically Cancelled Rivers Ra...'
889156476463448066,2023-02-14 15:44:03+00:00,"b'RT @soompi: WATCH: #THEBOYZ Is Ready To ""ROAR"" In Sensual MV Teaser\nhttps://t.co/xFCjhw5XUq https://t.co/P5SAAjXi28'"
1356527014363033600,2023-02-14 15:44:02+00:00,b'RT @ShivamsSidHeart: Again I am suffering from fever \nWhy me again \n\n99C fever  https://t.co/2rBgQwdTPP'
1492541406040182790,2023-02-14 15:44:01+00:00,"b""@gaehyungg Joon's mini concert too\nThis is a fever dream"""
1380925299949453315,2023-02-14 15:44:00+00:00,"b'RT @thenews_intl: Marburg virus is highly dangerous pathogen that causes severe fever, often accompanied by bleeding and organ failure\n\nRea...'"
2843703318,2023-02-14 15:43:58+00:00,"b'RT @ORESKA_Official: !\n\nORESKABAND\n20th Anniversary WE\n\n2023.03.11[Sat]\nFEVER\nOPEN 18:30 / START 19:00\n4,000/4,500(D)...'"
1384991112,2023-02-14 15:43:56+00:00,b'RT @UzorChukwu20: Breaking New;\n\nAssassination fever  that IPOB exposed! \n\nAtikus Campaign Organization Has Offically Cancelled Rivers Ral...'
3603102253,2023-02-14 15:43:55+00:00,b'RT @AFP: #UPDATE The World Health Organization (WHO) said it would hold an emergency meeting on Tuesday after at least nine people in Equat...'
1434548093714898953,2023-02-14 15:43:50+00:00,"b'@Jezzerat @voxdotcom Jan 25, 2023  Disease report. African swine fever (ASF) has continued to be reported in wild... https://t.co/pb3dlhUx4M'"
1347950695895478273,2023-02-14 15:43:50+00:00,b'i fully condone crappin fever'
1230998716598964230,2023-02-14 15:43:49+00:00,b'RT @timand2037: #UFO fever grips the #USA.  https://t.co/aBLOCnB3IC https://t.co/pgrfiXiNSj'
187377645,2023-02-14 15:43:42+00:00,b'ueda having an ig account now is the biggest fever dream '
309924419,2023-02-14 15:43:32+00:00,b'RT @Lilblackbabies: Aw baby fever\n\n(Via damnthtslisha on IG) https://t.co/A0S1ZV9RSS'
14395388,2023-02-14 15:43:19+00:00,"b'RT @FJColon: This project will develop a tool to predict changes in Rift Valley fever integrating data on African climate, population, live...'"
936526568637186048,2023-02-14 15:43:12+00:00,"b""RT @SchoolBreakin: PSYCHIC FEVER !  #challenge  ' '  #NewSchool..."""
1226145958456709120,2023-02-14 15:43:09+00:00,b'feels like a fever dream https://t.co/GaUjXhncxe... https://t.co/YSDgIIuDpV'
619968335,2023-02-14 15:43:05+00:00,"b""RT @SchoolBreakin: PSYCHIC FEVER !  #challenge  ' '  #NewSchool..."""
2267550762,2023-02-14 15:43:03+00:00,b'RT @222Rosymoon:  2 No.37\nHappy Valentine2023\n14\nHeart fever time!\n\n\n\n# # \n#kimgoeun \n#jin...'
1579531782235381760,2023-02-14 15:43:02+00:00,"b""RT @SchoolBreakin: PSYCHIC FEVER !  #challenge  ' '  #NewSchool..."""
397539376,2023-02-14 15:42:55+00:00,b'My baby fever just went sky rocket https://t.co/Kl8P52Q2Xf'
1220310243424505856,2023-02-14 15:42:54+00:00,"b""@_Lilsi_ Thank you! Really want to finish the pic today, but I got fever and it's a bit more difficult than I thought """
1547691567112024067,2023-02-14 15:42:54+00:00,"b'@MereNoTilde The only good fever is a disco fever, hope you feel better homie'"
1206880542651760641,2023-02-14 15:42:51+00:00,b'RT @ElwiGamal: Tuesday night fever\n https://t.co/hj0L4QPGXK'
1575508281879306242,2023-02-14 15:42:50+00:00,b'RT @purplekissloops: reminder that you can preorder cabin fever here  and get 40% off!!\n\nhttps://t.co/vlK18cM3Pl https://t.co/vu3AZwHnVu'
1430457770189410306,2023-02-14 15:42:50+00:00,b'RT @ChinasaNworu: Assassination fever  that #IPOB exposed leads Atikus Campaign Organization to Offically Cancelled Igweocha (Rivers state...'
1608175223022714881,2023-02-14 15:42:40+00:00,"b'RT @Justrandomthi19: Her dedication touches my heart, she was working continuously bcz of the Finale, no wonder she was down with a fever,...'"
1571711316036829188,2023-02-14 15:42:34+00:00,b'RT @ChinasaNworu: Assassination fever  that #IPOB exposed leads Atikus Campaign Organization to Offically Cancelled Igweocha (Rivers state...'
823434779798347777,2023-02-14 15:42:30+00:00,"b'RT @CahnEmily: Covid outbreak at school, Hallie home with second mysterious fever plague in 3 weeks. Lord give me strength. https://t.co/bW...'"
1598566297570529281,2023-02-14 15:42:26+00:00,b'@btstatsreminder This is like a fever dream.. like this is like dream comw true'
1421846541703139339,2023-02-14 15:42:26+00:00,"b""RT @SchoolBreakin: PSYCHIC FEVER !  #challenge  ' '  #NewSchool..."""
1594793796390232069,2023-02-14 15:42:25+00:00,b'RT @IpobMedia: Assassination fever  that #IPOB exposed leads Atikus Campaign Organization to Offically Cancelled Igweocha (Rivers state) R...'
1526039798082854912,2023-02-14 15:42:24+00:00,b'RT @ChinasaNworu: Assassination fever  that #IPOB exposed leads Atikus Campaign Organization to Offically Cancelled Igweocha (Rivers state...'
1567023476514459649,2023-02-14 15:42:24+00:00,b'RT @sugaryoonj_: all these erasure should be a reason for engenes to appreciate enhypens hard work more by supporting them and their music...'
1239820721603268608,2023-02-14 15:42:21+00:00,b'RT @fever70s: Its the Bee Gees with Too Much Heaven on Fever 70s. https://t.co/DcLPQ20yzp'
14395388,2023-02-14 15:42:20+00:00,"b'RT @IsabelKFletcher: They will develop @climsedis, a user-friendly digital tool allowing users to forecast changes in CSID (e.g. Rift Valle...'"
833698770483286016,2023-02-14 15:42:13+00:00,b'Matthew gray gubler is the definition of fever dream and all the evidence would get me banned from twt '
33447507,2023-02-14 15:42:12+00:00,"b'RT @AphexTwin: ROSENDAL GARDEN PARTY, SWEDEN.\n\nhttps://t.co/wGxcUVv251 https://t.co/efYj90WuIG'"
3662055016,2023-02-14 15:42:08+00:00,"b'RT @binance: The battle for the trophy continues...\n \nWho are you supporting?\n \nIf you want to put your sports knowledge to the test, join...'"
1468020250973470723,2023-02-14 15:42:08+00:00,b'also lrt I made the zine artwork in like a fever haze it was wild I tried to put as many references to characters a... https://t.co/VgxmJMItIO'
1355129214463209473,2023-02-14 15:42:00+00:00,"b'#hwonsells \n\nwts ateez ph\n\n tingi\n marked ones must be taken with another pc\n prio taking more\n\nbpi &amp; sco, direc... https://t.co/xAvqZQ6zzY'"
1454121032982450178,2023-02-14 15:42:00+00:00,"b""@purplekisstrend Cranberry juice \n\nHERE'S PURKY\n#Cabin_Fever_DDAY\n#PURPLE_KISS_IS_BACK # \n@RBW_PURPLEKISS"""
1045374726904983553,2023-02-14 15:41:58+00:00,b'@andymilonakis Andy trying to give every woman on his tl baby fever https://t.co/sL6G1bI8Xg'
53093555,2023-02-14 15:41:56+00:00,"b""RT @tompzaa: Good morning. It's still hard to grasp I actually saw Bad Omens, it really feels like a fever dream https://t.co/UvjCmpQX5v"""
1489488458637021184,2023-02-14 15:41:56+00:00,"b""RT @SchoolBreakin: PSYCHIC FEVER !  #challenge  ' '  #NewSchool..."""
2234440025,2023-02-14 15:41:54+00:00,b'You have a #Twitter  very bad fever \n#Facebook https://t.co/jJMtsmd0vU'
1434548093714898953,2023-02-14 15:41:50+00:00,"b'@foodandwine Jan 25, 2023  Disease report. African swine fever (ASF) has continued to be reported in wild boar in... https://t.co/F6kGpparVm'"
368966446,2023-02-14 15:41:42+00:00,b'RT @officiallordy: PART TWO: Archbishop Duncan Williams son having that Drake fever! ... Naa Dee Wills is underrated!!!! https://t.co/MMIH...'
1515022072690397186,2023-02-14 15:41:38+00:00,b'Streams are tentative this week. Your girl is fighting this fever and I feel like absolute ass. Ill be back as soon as I can '
1280172024275456001,2023-02-14 15:41:37+00:00,b'Traffic jam at garhmukhteshwar NH09 UP. One lane is closed and only single lane is operating. Been stuck for 2+hrs... https://t.co/L7VelNAGdn'
1454121032982450178,2023-02-14 15:41:37+00:00,"b""@purplekisstrend Orange Juice \n\nHERE'S PURKY\n#Cabin_Fever_DDAY\n#PURPLE_KISS_IS_BACK # \n@RBW_PURPLEKISS"""
160016975,2023-02-14 15:41:37+00:00,"b'RT @HelenBranswell: 1. The hemorrhagic fever illnesses recently detected in Equatorial Guinea have been confirmed as #Marburg fever, @WHOAF...'"
