,id,Time,Tweet
3147,260629374,2023-01-30 05:04:42+00:00,b'That was Mahomes\xe2\x80\x99 flu game..'
3149,1468116566,2023-01-30 05:04:29+00:00,b'@jmknz1216 @riverlife7378 @DrEliDavid Oh are you bringing up this lie? The answer is yes. https://t.co/wmq1Kk8dUW'
3150,1476055634101473283,2023-01-30 05:04:25+00:00,b'@45Jbama The new flu is covid!'
3151,339341383,2023-01-30 05:04:21+00:00,"b'@USMortality Personally, I don\xe2\x80\x99t believe the COVID shots are actually vaccines. Not sure what they are, but not tha\xe2\x80\xa6 https://t.co/wShDtRO7wk'"
3153,1501381418122985472,2023-01-30 05:04:08+00:00,"b""@ZeroNerd94 @Wadsack4Arizona The flu isn't a cold and a flu vaccine barely works against the flu and doesn't do any\xe2\x80\xa6 https://t.co/tVFb0vqUkC"""
3155,1431001810056015872,2023-01-30 05:04:00+00:00,b'@healthbyjames Twice. It\xe2\x80\x99s the flu.'
3156,1519330982112989187,2023-01-30 05:03:57+00:00,b'@healthbyjames 99.9% survive this FLU!'
3158,1075288321599795200,2023-01-30 05:03:40+00:00,b'eh fuck can this flu go away pls everythg pain cb nak nangis'
3161,3139361792,2023-01-30 05:03:20+00:00,b'@tomwm @SlyBitcoin @Breedlove22 So how do you compare different vaxs? Is the smallpox vax comparable to the flu or\xe2\x80\xa6 https://t.co/0RQ44Q5HxM'
3163,1538970513070247936,2023-01-30 05:02:58+00:00,b'Corona Virus and COVID-19 could be caused by Inhaling the breath of animals and even Swine Flu and Bird Flu can be\xe2\x80\xa6 https://t.co/AU4MZlFgZC'
3164,295253001,2023-01-30 05:02:53+00:00,b'Mahomes Flu game type beat'
3165,2508681054,2023-01-30 05:02:51+00:00,"b""@SenSanders I know someone who didn't get a flu shot because it would cost him $50 and,  in his new job (teacher),h\xe2\x80\xa6 https://t.co/rTlV0YNNw4"""
3166,1425140875831611393,2023-01-30 05:02:34+00:00,b'this flu is killing me but i still need to study phew life goes on'
3167,1527396442440093696,2023-01-30 05:02:31+00:00,b'@AshleyP18073619 @SkippityC @DRAINSWAMPSCUM PCR test can not tell the difference between the flu or covid19...accor\xe2\x80\xa6 https://t.co/lLwvLGJOZY'
3168,371714573,2023-01-30 05:02:24+00:00,"b""@tylerjterry @healthbyjames Exactly that's how heart attacks work, often with no warning, even in young healthy peo\xe2\x80\xa6 https://t.co/wlMlKV5blO"""
3169,1538456449889800195,2023-01-30 05:02:06+00:00,"b""@laralogan The bird flu story doesn't fly.....plenty of chicken in every market I've been to"""
3170,1278348989947981824,2023-01-30 05:02:05+00:00,"b'@ksorbs In europe all of their chickens are being killed because of ""bird flu"". It is absolutely nuts'"
3172,329468985,2023-01-30 05:02:04+00:00,b'@PaulBetBest @DEC0L0NIZE homie you are shadow boxing the flu'
3173,231225071,2023-01-30 05:02:01+00:00,"b'Flu, MERS and Ebola \xe2\x80\x94 the disease outbreaks most frequently reported\nThe World Health Organization\xe2\x80\x99s disease report\xe2\x80\xa6 https://t.co/EY88kfet9u'"
3175,3181242972,2023-01-30 05:01:55+00:00,b'This type of minimization can cause real harm. We already are seeing drops in vaccination for other disease since c\xe2\x80\xa6 https://t.co/AtNjoWZcVv'
3178,3181242972,2023-01-30 05:01:53+00:00,"b'Here is an example of good science communications from public health experts on influenza (predicting about 4,000 f\xe2\x80\xa6 https://t.co/H2y24gT3PQ'"
3179,378075091,2023-01-30 05:01:49+00:00,b'@miles_commodore Avian flu. Killed many of the egg laying hens. No Biden had nothing to do with it.'
3180,14567599,2023-01-30 05:01:36+00:00,b'Stupid travelling and traveller\xe2\x80\x99s flu putting me in an LDR between Geylang and Whampoa \xf0\x9f\x98\x92'
3181,1422984635273842692,2023-01-30 05:01:28+00:00,b'RT @CBS21NEWS: High demand and lower supply mean the cost of chicken eggs will continue to rise.\n\nhttps://t.co/8t4PgBxPuT'
3182,1116250719391113216,2023-01-30 05:01:02+00:00,"b'@CTVNews Covid is the new flu, get used to it. Stop using so much sanitizer and build up your immune system. We nev\xe2\x80\xa6 https://t.co/3qhBKfMtsr'"
3184,1587126874404257792,2023-01-30 05:00:46+00:00,b'@ACTforAmerica A flu fart\xe2\x80\xa6'
3185,1610473469719764993,2023-01-30 05:00:44+00:00,b'My poor buddy has #kitty flu I think..  I had flu the next day he is sticking his head in snow throwing up too.\xe2\x80\xa6 https://t.co/eaiatfCWbl'
3187,9651842,2023-01-30 05:00:31+00:00,b'High demand and lower supply mean the cost of chicken eggs will continue to rise.\n\nhttps://t.co/8t4PgBxPuT'
3188,349305376,2023-01-30 05:00:27+00:00,"b'@ElijahSchaffer Bird flu, was just an excuse to kill thousands of chickens without animal right activists making a big stink.'"
3189,1567733017476763649,2023-01-30 05:00:22+00:00,b'@HavinAcrack @AndrewJSpaeth @PhillyPharmaBoy @healthbyjames You make it sound like my immune system will collapse i\xe2\x80\xa6 https://t.co/w50hKsR15m'
3190,736967318417248256,2023-01-30 05:00:19+00:00,"b'@ElijahSchaffer Avian flu caused bigger problems, and this fire is not recent.'"
3195,1433094212606742528,2023-01-30 04:59:43+00:00,b'@miles_commodore Bird flu caused millions of chickens to die.'
3196,1225381353551728640,2023-01-30 04:59:39+00:00,b'@nofeelings923 @FLU_2Cold planet fitness is waaaaay cheaper'
3197,857576518888726528,2023-01-30 04:59:33+00:00,b'@FlakyJake10 @timrich58535263 @RSherman_25 @NFL @NFLOfficiating The facts it\xe2\x80\x99s not bengals fans crying. It\xe2\x80\x99s coache\xe2\x80\xa6 https://t.co/YCs6z3ckC3'
3199,1225381353551728640,2023-01-30 04:59:23+00:00,"b""@karmic_zen @FLU_2Cold he's got a belt that helps his back with support"""
3201,1037205428546035712,2023-01-30 04:59:14+00:00,b'@lonny_wilcox @billsonofbill @shilltonkeynes @BioLogicalNerd @Johnincarlisle @YouTube That is because the mass vax\xe2\x80\xa6 https://t.co/wadSxlk6gl'
3202,1586020958166405120,2023-01-30 04:59:09+00:00,"b""@ed_ruthazer @DavidSacks @Cernovich @BillGates The flu shot isnct a vaccine. It's a therapeutic. It provides protec\xe2\x80\xa6 https://t.co/5UOoyjG7bM"""
3203,1214638466186780672,2023-01-30 04:59:03+00:00,"b""@FetsKatze @danaparish I've gotten chicken pox as an adult. It was the worst I felt from any virus. Worse than the\xe2\x80\xa6 https://t.co/VIGQgS0oUe"""
3205,1531051309671059456,2023-01-30 04:58:02+00:00,b'Does anyone have an actual feasible explanation why flu completely disappeared for 2years?'
3207,141276009,2023-01-30 04:57:40+00:00,b'@miles_commodore Bird flu hit hard. Will take time for chicken farmers to recoup and grow their flocks back up to maturity.'
3208,1118206990675738624,2023-01-30 04:57:39+00:00,b'@bturner23 Super!  This was Mahomes\xe2\x80\x99 flu game'
3212,322218615,2023-01-30 04:57:16+00:00,"b""@ksorbs Well the Bird flu didn't hold up when FDA said there was no bird flu. Now, they cam price gouge due to fewe\xe2\x80\xa6 https://t.co/gGtOF2emVN"""
3214,1598020618162556928,2023-01-30 04:57:05+00:00,b'@healthbyjames Never caught the China lab flu'
3215,1531051309671059456,2023-01-30 04:57:03+00:00,b'@nishiamo @vancemurphy Flu completely disappeared'
3217,24287715,2023-01-30 04:56:59+00:00,b'RT @crouchendcom: The UK government has spent \xc2\xa3591 billion on covid which was only just a flu\nBy manipulating social media\n#DiedSuddenlyNew\xe2\x80\xa6'
3218,1593208522380316673,2023-01-30 04:56:44+00:00,b'is it just me or is it flu season in Singapore? everyone is falling sick with the same symptoms but it\xe2\x80\x99s not covid :/'
3219,556622800,2023-01-30 04:56:43+00:00,b'@ZengoMd @Jason Right. They didn\xe2\x80\x99t specifically address it but natural immunity wasn\xe2\x80\x99t making billions on vaccines\xe2\x80\xa6 https://t.co/LIPLIoHub8'
3220,1476337460653088769,2023-01-30 04:56:35+00:00,b'@DykstraWyatt Oh shit. Not the daum Man Flu. That shit can\xe2\x80\x99t be repaired. \xf0\x9f\x98\x82'
3221,1702735556,2023-01-30 04:56:27+00:00,b'@FrankLuntz @catturd2 I definitely think Frank should get the latest Omicron specific vaccine along with his flu sh\xe2\x80\xa6 https://t.co/U4d1ptfbCo'
3228,1517178076806975492,2023-01-30 04:55:43+00:00,b'@Canadian_What @Mitchel62120526 @Dominiquetaegon Even trials were 30% top as any flu vaccine Is. It was a scam and\xe2\x80\xa6 https://t.co/aEqnXbOKYa'
3238,1143248932484603904,2023-01-30 04:54:39+00:00,"b""@karma44921039 What if you don't eat eggs but got the vax. Don't they use an egg compound in the flu shot."""
3240,55717615,2023-01-30 04:54:00+00:00,b'@Will83756176 @AussieSteve6 @bobepidemiology No.  That estimate is a load of crap.  You can maybe cross compare a b\xe2\x80\xa6 https://t.co/POqBeoT7ic'
3241,350469956,2023-01-30 04:53:58+00:00,"b""@BerryRazi Well Covid has been less life threatening for kids than the flu.  If a parent doesn't know that, they sh\xe2\x80\xa6 https://t.co/EyR2KI3Q0H"""
3243,1096171070133026817,2023-01-30 04:53:38+00:00,b'the forum flu (the sequel) https://t.co/9pPb6a2Yt3'
3244,484494985,2023-01-30 04:53:36+00:00,b'Part of an important thread. Never underestimate the flu. https://t.co/JzFPApadPa'
3246,1599534834233511936,2023-01-30 04:53:27+00:00,"b""@rycunni I voted no because it's not much of a bioweapon with such a high survival rate and the fact that flu and o\xe2\x80\xa6 https://t.co/DnCEyFLa9I"""
3247,1252403273979449344,2023-01-30 04:53:16+00:00,"b""I went to the store to buy a clean shirt. Instead, I pulled over and threw up - I've got the flu, I guess."""
3248,3196009092,2023-01-30 04:53:14+00:00,b'230130 \xf0\x9f\x90\xbe\xf0\x9f\x92\xac\xf0\x9f\xab\xa7 bbl update \xe2\x99\xa1\n\xe3\x80\xb0\xef\xb8\x8f \n\xe3\x80\x8c1:41PM KST\xe3\x80\x8d\n\xf0\x9f\x90\xb6: Why is my butt bruised? The injection is this strong?\n\n.\n**Previously o\xe2\x80\xa6 https://t.co/iZdd290Oep'
3251,55717615,2023-01-30 04:52:47+00:00,"b""@AndrewHayen @AussieSteve6 @bobepidemiology Probably.  The surveillance estimates don't usually account for cardiac flu deaths."""
3252,1363158414885584897,2023-01-30 04:52:37+00:00,"b'@ScottAdamsSays This is excruciating. Yes, literally everyone who got banned from twitter said these very obvious t\xe2\x80\xa6 https://t.co/lFAmFZZkOR'"
3253,755612645428899841,2023-01-30 04:52:32+00:00,b'@JohnRuddick2 Yep I had two jabs to save my job a year ago two weeks ago a work colleague had Covid he said it was\xe2\x80\xa6 https://t.co/KwKLpT2FnJ'
3255,1608126463353430020,2023-01-30 04:52:28+00:00,"b'@DonaldDrunk18 @BriBry64 @njdotcom Cut regulations allowing more production. It\xe2\x80\x99s not bird flu, it was a problem wi\xe2\x80\xa6 https://t.co/6Y4598qRjs'"
3256,1371544284210417664,2023-01-30 04:52:16+00:00,b'Praying forum flu gets them all\xf0\x9f\x98\x8b\xf0\x9f\x99\x8f https://t.co/7g1cgYmgBH'
3257,297135211,2023-01-30 04:52:11+00:00,b'@onlyforgreys69 @888cyndihare10 @PeterSweden7 And that is a crime against humanity.  Get your booster and flu shot to make sure you\xe2\x80\x99re safe'
3258,46044874,2023-01-30 04:52:08+00:00,b'@ParlaysAnd45s His flu game lol'
3259,887499029201989633,2023-01-30 04:52:07+00:00,b'@Eyal_Lev @StanleyKuma @iluminatibot I read it somewhere but the intuitive proof is that there were ZERO cases of f\xe2\x80\xa6 https://t.co/jZB3DoGHA4'
3260,1595682350318297089,2023-01-30 04:52:04+00:00,b'@ElijahSchaffer Farmers have to destroy hens when infected with avian flu.'
3261,1586217196770185217,2023-01-30 04:51:56+00:00,b'@rycunni @naomirwolf If so it has to be the worst bio weapon ever.\n2022 mortality data says that the jab is the bio\xe2\x80\xa6 https://t.co/Bkjl0y4t3W'
3265,1285374180981043200,2023-01-30 04:51:19+00:00,b'RT @ksorbs: This Christmas season it\xe2\x80\x99s important to remember the government told you that you couldn\xe2\x80\x99t see your family last year over the f\xe2\x80\xa6'
3266,1519440738081284096,2023-01-30 04:51:12+00:00,"b""@ChrisLe14973840 I've never gotten the flu in my life.\n\nI got vaccinated.\n\nBeen so sick I could hardly move.  Destr\xe2\x80\xa6 https://t.co/jbaPdMtPFe"""
3268,760295435856740352,2023-01-30 04:50:55+00:00,b'@87cr250r @JonnaChissus @MatthewJshow @POTUS I\xe2\x80\x99m immune to it. I\xe2\x80\x99m not a carrier and I can\xe2\x80\x99t get it and I\xe2\x80\x99ll never\xe2\x80\xa6 https://t.co/AfJ6Ek3L0E'
3274,1598470774062551041,2023-01-30 04:50:17+00:00,b'@MattWalshBlog Oh Colorado\xe2\x80\xa6 you caught the liberal flu. Good luck.'
3275,1403955695775633408,2023-01-30 04:50:15+00:00,b'@Motleyfool72 @PurpleHipChic The avian flu in france was due to local graineries selling seed to farmers as FRENCH\xe2\x80\xa6 https://t.co/YbO2riRsfE'
3280,3181242972,2023-01-30 04:49:47+00:00,"b'@EMaclaine1 @taipan168 @AB1327 @bobepidemiology Please read this story from The Guardian in 2019 on flu deaths, and\xe2\x80\xa6 https://t.co/UiNyq1RuLM'"
3281,2655580128,2023-01-30 04:49:41+00:00,b'RT @AyoCaesar: This flu virus living its best life inside my body https://t.co/Qf7w6HehEP'
3282,3249410332,2023-01-30 04:49:39+00:00,b'@amuse Avain flu destroyed a lot of layer flocks last year. Some plants burned. Jewish lightning?'
3284,1606880671,2023-01-30 04:49:36+00:00,b'@hodgetwins Not an expert but if you have 2000 laying chickens and one is suspected of having avian flu so you are\xe2\x80\xa6 https://t.co/Pncg4XQgMa'
3285,24287715,2023-01-30 04:49:20+00:00,b'RT @Boomerang1959: @drdenwalker I am certainly not taking the flu jab again!'
3287,24287715,2023-01-30 04:49:15+00:00,"b'RT @LoloLong66: @drdenwalker I am now convinced I got MG from a jab. Several other people who had MG got it after a jab (one was flu, one w\xe2\x80\xa6'"
3288,1321547668343214081,2023-01-30 04:49:12+00:00,"b'@SportsCenter Hahahahahahahaha now everyone wants his own ""flu game"".'"
3290,1294685864447148033,2023-01-30 04:48:55+00:00,b'@Si_And_I @NFL These clowns literally faking an MJ flu game photo op'
3291,80279001,2023-01-30 04:48:51+00:00,"b'RT @hemantmehta: During the ""ReAwaken America"" event at Christian hate-preacher Greg Locke\'s tent church, former SNL cast member Jim Breuer\xe2\x80\xa6'"
3293,15885994,2023-01-30 04:48:46+00:00,b'\xe2\x80\x9cIf I hear one more rapper that\xe2\x80\x99s \xe2\x80\x98as sick as the flu\xe2\x80\x99 \nI can\xe2\x80\x99t be held accountable for the shit I\xe2\x80\x99ma do\xe2\x80\x9d'
3297,1059198757,2023-01-30 04:48:30+00:00,"b""From malaria to flu, what is this shitty hand I'm being dealt?"""
3298,1608881059558465536,2023-01-30 04:48:23+00:00,b'@LettersfromTim @AlboMP So small pox is a slow mutating virus. It\xe2\x80\x99s also actually deadly. And because of this \xe2\x80\xa6 it\xe2\x80\x99\xe2\x80\xa6 https://t.co/sJ6SdqOFBi'
3300,1518651297146277889,2023-01-30 04:48:06+00:00,"b'@butch715 Yes, also a rise flu and rsv because of it weakening our natural immunity'"
3303,1059164310029635589,2023-01-30 04:47:44+00:00,b'@NextGenStats @Chiefs On one ankle. \n\nThis was MJ flu game shit x10.'
3304,1280049184096366592,2023-01-30 04:47:40+00:00,b'@PhillyCrimeUpd Flu like a rag doll. That makes me feel so wonderful. I could watch this for hours'
3306,760295435856740352,2023-01-30 04:47:38+00:00,"b'@JonnaChissus @MatthewJshow @POTUS No, I am not wearing a mask. I\xe2\x80\x99m actually immune to it. I will never get it like I never get the flu.'"
3308,2353561976,2023-01-30 04:47:21+00:00,"b""@BenHusmann Stomach flu strikes fear into the hearts of parents everywhere.\n\nTaken on it's own, its terrible enough\xe2\x80\xa6 https://t.co/NMGHPL0KdI"""
3309,3239989279,2023-01-30 04:47:17+00:00,"b""@BreannaMorello QQ. Why did you even get tested?  Headache and sore throat. It is the cold and flu season for Pete'\xe2\x80\xa6 https://t.co/rKnd1dNJ2O"""
3310,1582167906418294784,2023-01-30 04:47:16+00:00,"b'Did her own research did she???Folks, the Spanish flu did not end until ALL the HOSTS WERE GONE!  That means just b\xe2\x80\xa6 https://t.co/9byemlMFHk'"
3313,1313514760743251968,2023-01-30 04:47:04+00:00,b'Why the fuck would you make people with cold/flu symptoms have to go into your store to get relief for it???'
3315,63959205,2023-01-30 04:46:40+00:00,"b'@TRyanGregory Love what you do\xe2\x80\xa6 but I have a feeling this is going to more like a twice in one century. Since 2003,\xe2\x80\xa6 https://t.co/njIXgP90tE'"
3316,314408348,2023-01-30 04:46:36+00:00,b'@hochalicious I\xe2\x80\x99ve been vaxed up flu included and it was a piece of cake..'
3318,1440263181478154244,2023-01-30 04:46:27+00:00,b'@jakeshieldsajj @RealBrysonGray It was just a flu \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
3322,2965606335,2023-01-30 04:45:49+00:00,b'I\xe2\x80\x99m praying I don\xe2\x80\x99t have the flu \xf0\x9f\x98\xa3'
3324,1297872891761979392,2023-01-30 04:45:41+00:00,b'@healthbyjames COVID - I saw more deaths/bad reactions from Vax - than unvaxed who had Covid (Which was no worse th\xe2\x80\xa6 https://t.co/s72zaupy37'
3325,1471358998385356803,2023-01-30 04:45:37+00:00,b'If only this kind of info was covered by the regular news media so all would see this. It\xe2\x80\x99s like Twitter users lear\xe2\x80\xa6 https://t.co/wxOckITtAN'
3326,55717615,2023-01-30 04:45:31+00:00,"b""@Kn0wsN0body @bobepidemiology That is somewhat complicated because surveillance systems aren't perfectly comparable\xe2\x80\xa6 https://t.co/qMVPRrEmv2"""
3328,122270214,2023-01-30 04:45:22+00:00,b'@RealKarenAWhite @RogueVictorian @ToshiAkima I estimate that 1-4% of the US and pretty much anywhere else has covid\xe2\x80\xa6 https://t.co/02f9a9wGwL'
3330,881781833033289730,2023-01-30 04:44:44+00:00,b'@17thAttempt since when did dyslexia become contagious wuhan batman flu?'
3331,792534703505084422,2023-01-30 04:44:36+00:00,b'@kellyesorelle Mike Wallace 60 Minutes Exposes Swine Flu Pandemic Vaccine Fallout of 1976\n\nhttps://t.co/K14ZXPeTWE'
3334,1250631480516083712,2023-01-30 04:44:14+00:00,b'@elonmusk @elonmusk cease and desist with 5G before it\xe2\x80\x99s too late. Neurological issues and strokes have increased s\xe2\x80\xa6 https://t.co/uFtnBeh68t'
3336,1520266183802605568,2023-01-30 04:43:56+00:00,b'@healthbyjames Last year covid. This year the flu. Flu was way way worse. 22 years since I had flu. But I remember it being just as awful.'
3340,1427436802147815429,2023-01-30 04:43:21+00:00,"b'An article (since deleted but archived in the tweet above) reveals Obama\xe2\x80\x99s involvement, as well as that of Senator\xe2\x80\xa6 https://t.co/2U4GqbUwzj'"
3344,25270067,2023-01-30 04:43:18+00:00,"b""@RachaelBott1 @AndrewHayen Andrew never said that COVID wasn't killing more people in Australia than the flu.\n\nHe w\xe2\x80\xa6 https://t.co/EpfSiG8MG8"""
3345,1260021535894462465,2023-01-30 04:42:53+00:00,b'literally have the flu but harry is on stage for the final show in 30 minutes so a bitch is not sleeping https://t.co/NQEdxs0Xba'
3346,938486841367498758,2023-01-30 04:42:39+00:00,"b'@jebus911 Probably got told their bird had bird flu, and all the eggs/birds had to be destroyed. That would have fi\xe2\x80\xa6 https://t.co/axDK6pItPL'"
3347,82237722,2023-01-30 04:41:51+00:00,b'The flu games https://t.co/7FUd9EiMmT'
3349,1506227748561432579,2023-01-30 04:41:40+00:00,b'@treasure_mn7 When Cyril forced people to stay at home because of a flu there was no outcry... Malema is calling fo\xe2\x80\xa6 https://t.co/h0KpYp6LWj'
3350,1179916429,2023-01-30 04:41:34+00:00,b'@CTVNews It is going to snuggle happily right next to some version of the flu that we hope we never get because tha\xe2\x80\xa6 https://t.co/RaaYrMZpt1'
3351,1368548545255510020,2023-01-30 04:41:30+00:00,b'i want go home cibaii.. my flu and headache came back'
3352,1588316306637406209,2023-01-30 04:41:25+00:00,"b'@mss_meg @SBMommaLove1 @healthbyjames The flu, and covid infection are not the same as a vaccine. And flu shot and\xe2\x80\xa6 https://t.co/GY173OK0HU'"
3355,2343553818,2023-01-30 04:41:12+00:00,b'@BrianKeyKC @john_starke Romo seemed impressed to this level. Compared today to Jordan\xe2\x80\x99s flu game.'
3358,48048466,2023-01-30 04:41:03+00:00,b'I eat a lot of eggs. So when this bird flu scam started I got my own. These quail are 3 weeks old and will start la\xe2\x80\xa6 https://t.co/hcsTKg8OPF'
3359,132744635,2023-01-30 04:41:02+00:00,"b'@misguidedjenni @kcIMT122 My last one was right when they opened up fourth doses to over-30s, which was right befor\xe2\x80\xa6 https://t.co/twgLg3DPFv'"
3360,5556372,2023-01-30 04:40:53+00:00,"b'@nathaliejacoby1 There is NFW I would get on a plane for the next two or three years. I\xe2\x80\x99m too old to get Covid, flu\xe2\x80\xa6 https://t.co/YBztqH0P9b'"
3361,537316391,2023-01-30 04:40:49+00:00,"b'Why do so many people believe everyone wants or NEEDs periods?\n\nEspecially doctors?\nFolk be like ""I\'m out of commis\xe2\x80\xa6 https://t.co/HdLxJrRhlE'"
3365,539658831,2023-01-30 04:40:22+00:00,b'@edwards_juli @Philsnr Very salty though. Ruined recipe now. It was very popular to drink it back then. Even instru\xe2\x80\xa6 https://t.co/nkwgd9yLTg'
3366,1458562237170438145,2023-01-30 04:40:10+00:00,"b""@Whitney_Hartman Right up there with it. I can't pick one cuz I watched the MJ flu game."""
3368,506080881,2023-01-30 04:40:07+00:00,b'@Nickster1178 @jimiuorio @EricaCarlson2 @JeremyWingert79 What we have is a flu virus.  A certain % have always died\xe2\x80\xa6 https://t.co/RMFKvjC6HX'
3370,718294134667276288,2023-01-30 04:40:00+00:00,"b'RT @GrantCardone: Sniffles, coughs &amp; flu symptoms were demonized but strokes, blood clots, menstrual disruptions, &amp; sudden deaths are norma\xe2\x80\xa6'"
3372,1112148815815925760,2023-01-30 04:39:47+00:00,"b""@OtterlyToast @MouthyInfidel I don't know what quacks you may or may not have talked to, but what you're doing here\xe2\x80\xa6 https://t.co/gHgJKGZOLz"""
3373,145088193,2023-01-30 04:39:38+00:00,"b""&lt;RL&gt;\n&lt;family&gt;\n&lt;health&gt;\n\nM'mom's not feeling well...  Hopefully it's just a flu or cold or something.\n\nShe only has\xe2\x80\xa6 https://t.co/4vonXgJ0Pb"""
3375,1537661856982216704,2023-01-30 04:39:24+00:00,b'RT @GreyShhadow: @CitizenFreePres Chicken farms on fire. Chicken feed sold that prevents chickens from laying eggs. Bird flu is not causing\xe2\x80\xa6'
3379,55717615,2023-01-30 04:39:20+00:00,b'@AussieSteve6 @bobepidemiology And there is a reason they are lumped together.   The flu kills 3000 per year.'
3380,241156624,2023-01-30 04:39:09+00:00,"b""@KariLakeWarRoom @KariLake We're watching you grift and burn through cash that people work hard for\nWasn't it Kari\xe2\x80\xa6 https://t.co/9Huh6CnGxS"""
3381,1539350688442073089,2023-01-30 04:38:54+00:00,b'@FLu_Esports @cutieamaa aint no way she got kicked from old team so she ran back to bliz LOL'
3382,1476453690554961921,2023-01-30 04:38:40+00:00,b'@DrEliDavid It was a mild flu in my case.'
3383,778438469177585664,2023-01-30 04:38:29+00:00,b'@apple37577904 @InformedNJNurse @TrentonDiocese There\xe2\x80\x99s a fair number dying of the flu in Canada this flu season. A\xe2\x80\xa6 https://t.co/JKDYAX9iIG'
3385,965326754041778176,2023-01-30 04:38:01+00:00,b'@IanHeuer @cobrastats @BoiledSports For the time since Painter was hired its 16-16 if i counted correctly. I dont know for all time.'
3386,959111434234834944,2023-01-30 04:37:45+00:00,b'I am so grateful to have never given my kids the flu shot\xe2\x80\xa6I never got it either\xe2\x80\xa6I wanna thank my fear of needles for that lol'
3388,1090852697450967040,2023-01-30 04:37:34+00:00,b'@MichaelDavSmith How many healthy QBs did they start the game with? It\xe2\x80\x99s not like they both had flu symptoms and we\xe2\x80\xa6 https://t.co/Vs1yHRwxvu'
3389,16500307,2023-01-30 04:37:26+00:00,b'@USBornNRaised @DrEliDavid October 2019 was exactly when I had it. And my mother (an RN) chastised me for not getti\xe2\x80\xa6 https://t.co/oxfUTN76hn'
3390,23679689,2023-01-30 04:37:17+00:00,b'@DinVb63 I\xe2\x80\x99m so glad she\xe2\x80\x99s getting better. I on the other had not so much. Just got over the week long stomach flu\xe2\x80\xa6 https://t.co/zDjHeHYias'
3391,188784400,2023-01-30 04:37:16+00:00,b'@TDeckchair Just feels like flu to be fair'
3399,1101008957089505280,2023-01-30 04:35:19+00:00,b'@ScottAdamsSays The ability to add on other viral strains onto the engineered virus such as Ebola + Swine Flu + Sma\xe2\x80\xa6 https://t.co/DLy0z1cK9i'
3401,3366512297,2023-01-30 04:34:52+00:00,b'@GilpinHillbilly @smerconish Flu shots are BS!! Nautral immunity is far better than some shot. Never had a flu shot\xe2\x80\xa6 https://t.co/qzfpSiPsXx'
3402,1218042528265580544,2023-01-30 04:34:49+00:00,"b'@BunnisherThe @SkippityC @DRAINSWAMPSCUM had flu, never tested positive for covid, had covid never tested positive\xe2\x80\xa6 https://t.co/WY41YEvVgb'"
3403,1398101554151014402,2023-01-30 04:34:44+00:00,"b'@Storiesofinjury A friend who has had at least 3 shots stayed at my house. A few days later, I came down with horri\xe2\x80\xa6 https://t.co/849ribFBW0'"
3406,1387460064080891908,2023-01-30 04:34:18+00:00,b'@ihatetonni WOOO. he probably has the flu. Louis and rusty both had the flu a few months ago'
3407,1574965642456977411,2023-01-30 04:34:16+00:00,b'@healthbyjames Got it from my mother who caught it from the fking hospital. She had NO symptoms but popped pos for\xe2\x80\xa6 https://t.co/qjJOo6SsMp'
3408,204407841,2023-01-30 04:34:14+00:00,"b""@Dirt822 There's no such thing as bird flu, only positive PCR tests that show they have it.  Remind you of some other fake tests?"""
3410,1354887848,2023-01-30 04:33:50+00:00,b'@MarkPotash His flu game'
3412,217229105,2023-01-30 04:33:42+00:00,b'@ScottAdamsSays Because the seasonal flu doesn\xe2\x80\x99t just disappear\n\nAlso because i got covid before my government said it \xe2\x80\x9creached our country\xe2\x80\x9d'
3413,1428611609337815042,2023-01-30 04:33:38+00:00,b'@_legendstyles The Forum Flu is making a comeback for sureee'
3414,1416476755691515906,2023-01-30 04:33:34+00:00,b'@GhostEnnit Dandy caught the Spanish Flu back in 1918'
3419,1089731925298753536,2023-01-30 04:33:18+00:00,b'@Mirella_PhD Note Flu + Pneumonia absurd assumptions v ABS baselines  150% Flu to be exact \n\nSimilar for Pneumonia\xe2\x80\xa6 https://t.co/e1OwNjIty1'
3421,43750144,2023-01-30 04:33:09+00:00,b'@BunnySql @ShahzebxHussain @25_cycle @jlknight1969 @AndrewBowdenSm1 @reinaldtreska @MadoE007 @unhealthytruth\xe2\x80\xa6 https://t.co/ZypI8rEeJS'
3423,16500307,2023-01-30 04:32:46+00:00,"b'@DrEliDavid @USBornNRaised I think I had it before it was a thing here in the US. Late 2019, clients had traveled t\xe2\x80\xa6 https://t.co/caclLvPyC0'"
3425,389013049,2023-01-30 04:32:33+00:00,b'We couldn\xe2\x80\x99t even sleep skin to skin cause I had flu symptoms \xf0\x9f\x98\xa9'
3427,450103297,2023-01-30 04:32:08+00:00,"b""On some real stuff:\n\nThat mahomes game was LEGENDARY. I know he got help from the zebras, I'm not denying that. \n\nB\xe2\x80\xa6 https://t.co/VmuftQ4kgA"""
3428,1593962273671888896,2023-01-30 04:31:54+00:00,b'@ScottAdamsSays Healthy people were apparently oblivious to the fact that immune compromised people do this every y\xe2\x80\xa6 https://t.co/zsPQkUWKwP'
3429,119559815,2023-01-30 04:31:46+00:00,b'Believing muh wuhan flu was from a chinalab is normiecon stuff. The truth is more terrifying: it wasn\xe2\x80\x99t real in any\xe2\x80\xa6 https://t.co/1EhOxTJYLa'
