,id,Time,Tweet
116,1565304382027366400,2023-02-14 15:44:26+00:00,"b'I am Rajalingam,My Birth Time I White Colour,Fever to Lady, Fever What time come to You = Your blood dirty time,You... https://t.co/5G6KmAkzQ0'"
117,1478308691195482116,2023-02-14 15:44:21+00:00,"b""RT @xavierverse: ENHYPEN SEALED GGU GGU PACKAGE 2023 GIVEAWAY ! \n\nSTREAM 'FEVER' MV!\n: https://t.co/X1pADsQHA8\nDrop proof with timestamp..."""
122,1379920763852046341,2023-02-14 15:44:09+00:00,"b'neo ttaemune onmomi taolla neo ttaemune shimjangi mokmalla like a fever, fever, fever, fever'"
125,889156476463448066,2023-02-14 15:44:03+00:00,"b'RT @soompi: WATCH: #THEBOYZ Is Ready To ""ROAR"" In Sensual MV Teaser\nhttps://t.co/xFCjhw5XUq https://t.co/P5SAAjXi28'"
127,1492541406040182790,2023-02-14 15:44:01+00:00,"b""@gaehyungg Joon's mini concert too\nThis is a fever dream"""
128,1380925299949453315,2023-02-14 15:44:00+00:00,"b'RT @thenews_intl: Marburg virus is highly dangerous pathogen that causes severe fever, often accompanied by bleeding and organ failure\n\nRea...'"
129,2843703318,2023-02-14 15:43:58+00:00,"b'RT @ORESKA_Official: !\n\nORESKABAND\n20th Anniversary WE\n\n2023.03.11[Sat]\nFEVER\nOPEN 18:30 / START 19:00\n4,000/4,500(D)...'"
130,1384991112,2023-02-14 15:43:56+00:00,b'RT @UzorChukwu20: Breaking New;\n\nAssassination fever  that IPOB exposed! \n\nAtikus Campaign Organization Has Offically Cancelled Rivers Ral...'
135,187377645,2023-02-14 15:43:42+00:00,b'ueda having an ig account now is the biggest fever dream '
137,14395388,2023-02-14 15:43:19+00:00,"b'RT @FJColon: This project will develop a tool to predict changes in Rift Valley fever integrating data on African climate, population, live...'"
139,1226145958456709120,2023-02-14 15:43:09+00:00,b'feels like a fever dream https://t.co/GaUjXhncxe... https://t.co/YSDgIIuDpV'
141,2267550762,2023-02-14 15:43:03+00:00,b'RT @222Rosymoon:  2 No.37\nHappy Valentine2023\n14\nHeart fever time!\n\n\n\n# # \n#kimgoeun \n#jin...'
143,397539376,2023-02-14 15:42:55+00:00,b'My baby fever just went sky rocket https://t.co/Kl8P52Q2Xf'
146,1206880542651760641,2023-02-14 15:42:51+00:00,b'RT @ElwiGamal: Tuesday night fever\n https://t.co/hj0L4QPGXK'
151,823434779798347777,2023-02-14 15:42:30+00:00,"b'RT @CahnEmily: Covid outbreak at school, Hallie home with second mysterious fever plague in 3 weeks. Lord give me strength. https://t.co/bW...'"
152,1598566297570529281,2023-02-14 15:42:26+00:00,b'@btstatsreminder This is like a fever dream.. like this is like dream comw true'
157,1239820721603268608,2023-02-14 15:42:21+00:00,b'RT @fever70s: Its the Bee Gees with Too Much Heaven on Fever 70s. https://t.co/DcLPQ20yzp'
158,14395388,2023-02-14 15:42:20+00:00,"b'RT @IsabelKFletcher: They will develop @climsedis, a user-friendly digital tool allowing users to forecast changes in CSID (e.g. Rift Valle...'"
159,833698770483286016,2023-02-14 15:42:13+00:00,b'Matthew gray gubler is the definition of fever dream and all the evidence would get me banned from twt '
165,1045374726904983553,2023-02-14 15:41:58+00:00,b'@andymilonakis Andy trying to give every woman on his tl baby fever https://t.co/sL6G1bI8Xg'
166,53093555,2023-02-14 15:41:56+00:00,"b""RT @tompzaa: Good morning. It's still hard to grasp I actually saw Bad Omens, it really feels like a fever dream https://t.co/UvjCmpQX5v"""
168,2234440025,2023-02-14 15:41:54+00:00,b'You have a #Twitter  very bad fever \n#Facebook https://t.co/jJMtsmd0vU'
169,1434548093714898953,2023-02-14 15:41:50+00:00,"b'@foodandwine Jan 25, 2023  Disease report. African swine fever (ASF) has continued to be reported in wild boar in... https://t.co/F6kGpparVm'"
171,1515022072690397186,2023-02-14 15:41:38+00:00,b'Streams are tentative this week. Your girl is fighting this fever and I feel like absolute ass. Ill be back as soon as I can '
175,1454121032982450178,2023-02-14 15:41:24+00:00,"b""@purplekisstrend Apple Juice \n\nHERE'S PURKY\n#Cabin_Fever_DDAY\n#PURPLE_KISS_IS_BACK # \n@RBW_PURPLEKISS"""
179,90776175,2023-02-14 15:41:18+00:00,b'@RonFilipkowski Woke is not a real thing. Its a swamp fever dream of Republicans. What bothers them are feelings a... https://t.co/yOsQ03tyTl'
182,1142150321264873472,2023-02-14 15:41:03+00:00,b'RT @jjangd0sie: what cabin fever track do you think is joining this group soon? https://t.co/ZJ6XRtDECq'
183,1281986027150704640,2023-02-14 15:41:01+00:00,b'Our toddler started a really high fever last night  none of us slept too well. Fun start to Valentines Day haha'
184,1454121032982450178,2023-02-14 15:41:00+00:00,"b""@purplekisstrend Parka \n\nHERE'S PURKY\n#Cabin_Fever_DDAY\n#PURPLE_KISS_IS_BACK # \n@RBW_PURPLEKISS"""
190,1491850831456518144,2023-02-14 15:40:47+00:00,"b""RT @Window2Willow: For fun, some Bellarke Valentine's Day fics \nAphrodite's Temple by Hopesjourney  https://t.co/OttypPgaC9\n Never be the..."""
191,890327523543973888,2023-02-14 15:40:43+00:00,"b'This Friday in the FEVER Room, with give aways galore and your favourite HSM Tunes.....Were All in this Together Exet... https://t.co/TMxkbaZwRV'"
192,2902057784,2023-02-14 15:40:39+00:00,b'I feel like Im in a fever dream rn'
193,1454121032982450178,2023-02-14 15:40:38+00:00,"b""@purplekisstrend @RBW_PURPLEKISS Scarf\n\nHERE'S PURKY\n#Cabin_Fever_DDAY\n#PURPLE_KISS_IS_BACK # \n@RBW_PURPLEKISS"""
194,957302938837364738,2023-02-14 15:40:36+00:00,b'@PapaPoku PSG 3 Bayern 0\nChelsea 1 Dortmund 2\nBarcelona 2 Manutd 1'
196,885074100007432197,2023-02-14 15:40:35+00:00,b'101 Night Fever!! !\n...\n...!\n... https://t.co/LPKIeyL3Zt'
197,1549280794505809921,2023-02-14 15:40:27+00:00,b'RT @callmePNK: Now they both have cooling fever pads! \nIs it because of the stress of event or simply because they shared the same room and...'
198,33601080,2023-02-14 15:40:20+00:00,"b""Just when spring fever started to set in....\n\nHappy Valentine's Day with a sprinkle of cool, gusty winds, and rain... https://t.co/pb8GwrgZy4"""
199,1314730071630983168,2023-02-14 15:40:14+00:00,b'UPDATE: \n\nShe had a high fever and she has a possible infection. They gave her an antibiotic and pain reliever/feve... https://t.co/sEfvo3NfvO'
200,1482289277992337409,2023-02-14 15:40:10+00:00,b'RT @bback_it_up:     https://t.co/7WipquoN70'
201,1613387240968957955,2023-02-14 15:40:08+00:00,"b'walk you home, trigger the fever, better than gold, saturday drip, GUE CUMA PENGEN LIAT DREAM NYANYI ITU DOANGtapi... https://t.co/suocdMRBkK'"
204,776832799,2023-02-14 15:39:59+00:00,b'i talking u real when i tell you i having a fever!!!!!!!!!\nlike seriously my body started shivering and then i went collldddd shaking'
205,1311200591759122432,2023-02-14 15:39:57+00:00,b'@bts_bighit IS THIS A FEVER DREAM'
207,859392421,2023-02-14 15:39:52+00:00,b'Go on Oven. Give your son nothing like always  https://t.co/bbycAbLJBm'
211,1297679118243450880,2023-02-14 15:39:42+00:00,"b'.@RBW_PURPLEKISS highest pre-order on ktown4u! \n\nGeekyland - 2,315 copies \nCabin Fever - 1,470 copies ... https://t.co/U90twNix2W'"
212,1232967556958490624,2023-02-14 15:39:38+00:00,"b'RT @wizara_elimuTz: Vitabu vilivyopingwa marufuku kutumika na kuwepo shuleni ni Diary of a Wimpy Kid, Diary of a Wimpy Kid -Rodrick Rules,...'"
214,729717999016419329,2023-02-14 15:39:37+00:00,"b""RT @watame_info: En1 Gamble Rumble / m.o.v.e\nEn2  / \n\n\n101!Valentine's  Night Fever!!/4\nhttps:/..."""
215,1247547768417054725,2023-02-14 15:39:31+00:00,b'()~FEVER\n\n#\n#\n# \nhttps://t.co/AsI33y5efd'
221,1068630174936326144,2023-02-14 15:39:15+00:00,b'im sorry moze jestem immature or smth ale nir wierze ze przepada mi zobaczenie mojej najulubienszej osoby ever jakb... https://t.co/jMTjTJPvI5'
222,1471143782917697538,2023-02-14 15:39:14+00:00,"b""RT @RHGameConfirm: Day 681: Unfortunately, no. A new Rhythm Heaven game has not been confirmed. It has been 2806 days since Megamix's relea..."""
224,1473667724442222597,2023-02-14 15:39:11+00:00,b'@petteri_vaara Sita saa mita tilaa. https://t.co/xjsCTH1F3a'
226,1478069038383353856,2023-02-14 15:39:05+00:00,b'@LilaGraceRose The lie that EVERYONE is engaging in extreme sexual behaviors.  This narrative is at a fever pitch i... https://t.co/J6IAXlOR2n'
227,284961870,2023-02-14 15:39:03+00:00,b'@GraspopMetal BFMV (toepasselijk!!) met Fever'
231,842704634,2023-02-14 15:38:40+00:00,b'Should I boost my fever ? @elonmusk https://t.co/I7nXvEKgXe'
236,124845319,2023-02-14 15:38:23+00:00,b'RT @SamsungThailand:        Samsung Galaxy A23 5G  Silve...'
237,124845319,2023-02-14 15:38:14+00:00,b'RT @SamsungThailand:   All Bright     FHD+ 120 HZ  Samsung Galaxy A23 5G ...'
240,1511001586704691202,2023-02-14 15:38:08+00:00,b'and thanks to the nightmare i have a high fever and it even reached 39.9 celcius this evening...'
241,1608117766208241664,2023-02-14 15:38:06+00:00,"b'BB witness of his uncles frantic5 courtship, and the green fever  # # # # # #ts https://t.co/aV5aHIBeah'"
243,124845319,2023-02-14 15:37:55+00:00,b'RT @AmeMeowOfficial: Happy Valentines day \n\n    ...'
245,810161889871155200,2023-02-14 15:37:38+00:00,b'all these erasure should be a reason for engenes to appreciate enhypens hard work more by supporting them and thei... https://t.co/tT9qJEzQKy'
246,814995058994900993,2023-02-14 15:37:35+00:00,b'RT @justspelivia: This scene hits differently now. There are not enough words to describe how painful this loss is to #AllAmerican . RIP Bi...'
247,2970468850,2023-02-14 15:37:34+00:00,"b'Edlyn or shadows, or fever, or what not. I must encounter them alone. # s https://t.co/QCDGvb6rK4'"
251,814995058994900993,2023-02-14 15:37:24+00:00,b'RT @RealJ1_: They really had Jordan watch his dad plummet off a cliff https://t.co/OGxglDGu1G'
252,124845319,2023-02-14 15:37:22+00:00,b'RT @SamsungThailand:       ! Samsung Gal...'
254,1124997046480465923,2023-02-14 15:37:09+00:00,b'RT @ONIGAWARA2013: FEVER...2023.........3......ONIGAWARA10............'
259,830514373084979202,2023-02-14 15:37:02+00:00,b'Decided to pretend that yoongi tour announcement was a fever dream since theres no tour dates for me god bless x'
260,3942725474,2023-02-14 15:36:57+00:00,"b'I think i do have a fever, sometimes im really hot then im cold... Ive been recovering and i do feel better just not 100% yet'"
261,229645684,2023-02-14 15:36:47+00:00,b'Ive had inflamed tonsils and a fever for 3 days but Ive still worked and havent missed gym. Thats because I act... https://t.co/q5Xt6u28GT'
262,124845319,2023-02-14 15:36:45+00:00,"b'RT @brightworeit:  All @adidas \n\nSequin Track Jacket (Black)\n12,000 THB \n\nSequin Shorts (Black)\n5,500 THB \n\n @bbrightvc \n\n#adidas #a...'"
263,1435084019536826368,2023-02-14 15:36:41+00:00,"b'@DontVoteSplit Well if they have had it they have had absolutely no symptoms - not even a sniffle, fever, sore thro... https://t.co/GRoGhhlHFr'"
264,898503529,2023-02-14 15:36:39+00:00,"b'@Mr_Derivatives My day trades have been fine.  My short positions, meh, suboptimal.  However, this market is ape-dr... https://t.co/EwLTuoBONV'"
265,1354071540556468224,2023-02-14 15:36:35+00:00,"b'Ammi was having fever for a week, today we went to see the doctor, I bought all these for her. Pray for my ammi goo... https://t.co/YSzn9cAVCn'"
268,1463325363048620033,2023-02-14 15:36:32+00:00,b'OH MY GOD THIS IS  LIKE A FEVER DREAM'
271,1599078124372770820,2023-02-14 15:36:25+00:00,"b""@tamalucomlk Aliko, kpopjoah, Kpop fever e Unnie's Market!"""
272,1482289277992337409,2023-02-14 15:36:23+00:00,b' .. https://t.co/88hOnJ1wsa... https://t.co/GESR4RF3bq'
275,124845319,2023-02-14 15:35:58+00:00,"b'RT @AmeMeowOfficial:  Tomorrow Trends\n\n 15.02.23\n 6 PM TH (18:00 .)\nGrand Opening adidas Brand Center CentralwOlrd , 3rd Floor\n#.ad...'"
277,918282178290769920,2023-02-14 15:35:54+00:00,b'Old Town Fever | Peggy Lee vs Lil Nas X mashup https://t.co/0dMGXoZ0Fm'
279,352271578,2023-02-14 15:35:47+00:00,"b'listening to true crime podcasts whilst trying to get commissions finished with a 90 degree fever, why am I like this?'"
280,124845319,2023-02-14 15:35:46+00:00,b'RT @amp_cuband:  https://t.co/eUaOTQPG1X'
281,124845319,2023-02-14 15:35:42+00:00,b'RT @kayyaratnphngs4:  #bbrightvc @bbrightvc https://t.co/VqWmOZ4UVn'
282,1296793387576651780,2023-02-14 15:35:41+00:00,b'@__night_fever '
285,3151374644,2023-02-14 15:35:22+00:00,b'@Itz_JohnDurai Fever raa enakku'
287,1348306054086414336,2023-02-14 15:35:16+00:00,b'THIS IS A FEVER DREAM https://t.co/ZdqUbguQbS'
288,1534899745763696641,2023-02-14 15:35:13+00:00,b'02/15 00:50~\n.*.(  c).*. FEVERPart2\n\n#\n#\n# \nhttps://t.co/Kx7k2kaRv2'
289,814995058994900993,2023-02-14 15:35:09+00:00,b'RT @_ctrlmj: https://t.co/1e5ZZzPY8X'
292,824513704146317313,2023-02-14 15:35:04+00:00,b'I dont believe Jennifer Armstrong was truly a housewife and you cant convince me otherwise. It was a fever dream. https://t.co/7NheQ2JGHc'
293,35684523,2023-02-14 15:35:02+00:00,"b'@VisceralVixen69 Please trust me on this, you have to make sure you got something in your stomach even if its just... https://t.co/sh79NU47qR'"
294,1301741141746806785,2023-02-14 15:34:56+00:00,b'everything feels like a fever dream'
296,1486297692,2023-02-14 15:34:53+00:00,"b'@Hampson14Jane @stephan19573 @narrowdoor5 @DiedSuddenly_ Antibiotics for whooping cough, diphtheria, scarlet fever,... https://t.co/0vP38bO5rC'"
298,24288174,2023-02-14 15:34:40+00:00,"b'RT @DrLiMengYAN1: In the past 15 years, total 12 people died of Murburg virus, a very lethal hemorrhagic fever virus.\nBut an experimental v...'"
301,859392421,2023-02-14 15:34:11+00:00,"b""This is the hottest thing he's ever done https://t.co/Jxq9WIUK2C"""
302,1398972576639062020,2023-02-14 15:34:09+00:00,b'RT @ATEEZofficial: [] ATEEZ ZERO : FEVER Part.2\n\nIm the one in my zone\n\nALBUM RELEASE 2021. 3. 1 6PM\n\n#FEVER_Part_2 #ATEEZ # https...'
304,1403409405471772673,2023-02-14 15:33:58+00:00,b'not at me having a 38C fever https://t.co/QZVI9whtXA'
307,1341746984810496003,2023-02-14 15:33:52+00:00,b'@jeevidhaaa fever ah?'
308,1376947756321939459,2023-02-14 15:33:51+00:00,b'@FrontRowRyan I feel like I just had a fever dream watching this'
309,1151009962782597123,2023-02-14 15:33:50+00:00,b'This feels like a fever  dream I wouldve had when I was 16\n\nPSPSPSPSPAPAPS COME TO LONDON https://t.co/Kw7jAcVTck'
311,1380163826675552259,2023-02-14 15:33:42+00:00,"b'RT @kathykakakc: ""Everything\'s changed. Men fall from the sky. The gods hurl thunderbolts. Innocents die. That\'s how it starts, sir. The fe...'"
312,1588231848160813056,2023-02-14 15:33:41+00:00,"b'RT @jalestinian: During his long years of imprisonment,  his health condition deteriorates rapidly.\n\nIn addition to the Mediterranean fever...'"
316,814995058994900993,2023-02-14 15:33:33+00:00,b'RT @EuphoricM00n:  https://t.co/dUB2rzEviX'
318,4803972495,2023-02-14 15:33:28+00:00,b'I feel like this is a collective fever dream'
319,1593869008784134144,2023-02-14 15:33:27+00:00,b'FEVER!!!!\n\n#\n#\n# \nhttps://t.co/eDQFEW3iB4'
321,1376400694261997569,2023-02-14 15:33:09+00:00,b'RT @zahrasalah0_0: This was such a good album @RealAliAzmat. And now its lost somewhere in the history of #Pakistani music like some fever...'
322,16518681,2023-02-14 15:33:08+00:00,b'@Dash_023 You making another video showing how deeply entrenched your fever dream fantasy after-life fetish runs is... https://t.co/auvGpKfX5z'
325,1367541878,2023-02-14 15:32:56+00:00,"b""@Raphfel There aren't enough minerals to mine to go electric by 2035 on the planet earth with the technology of tod... https://t.co/RTHrk773UK"""
326,1501911099628990473,2023-02-14 15:32:55+00:00,"b'@PrathnatheLOML @hoplelesscat Yes, she has a shooting and her fever is also not okay. In the afternoon also she has... https://t.co/mNTDSCvRMu'"
327,1174900588988919809,2023-02-14 15:32:53+00:00,b'@itsJeffTiedrich Hi Jeff. Its like there is gun fever drops in the water'
328,72608656,2023-02-14 15:32:52+00:00,"b'Watch ""This Week at Grace"" and visit our website for more details on this month\'s 75th Anniversary Activity, Prayer... https://t.co/nQtoOj3CAt'"
331,1445727103136137226,2023-02-14 15:32:47+00:00,b'  1    \nwts wtb ateez makestar pht set dm\n\n1set-4.5\n\nateez pc zero fever part 3\nhongjoong seonghwa... https://t.co/gMJ6NA5Bn9'
332,814995058994900993,2023-02-14 15:32:42+00:00,b'RT @speliviascenes: https://t.co/GVjTFVx99X'
333,1425213573236625409,2023-02-14 15:32:38+00:00,"b""i'm having fever dreams lately :( so baby wonie has to sleep with me tonight. pls pakitaboy mga bad energy around m... https://t.co/CSQ8zV2WtU"""
337,1617579427252129793,2023-02-14 15:32:25+00:00,b'Brand new Casino with NON-STICKY bonus! \n\nSpin Fever Casino - 100% up to 2000+200 FS \n\nHERE:... https://t.co/5T6MdUl2rV'
341,2292454711,2023-02-14 15:32:22+00:00,b'RT @GoldFeverGame: #GoD is here! (Coin)\n\nFull details in here:\nhttps://t.co/rShT7lS9hy\n\nStart registering: https://t.co/xGYitruveM\n\nLe...'
