,id,Time,Tweet
51,3244191289,2023-02-14 16:00:23+00:00,b'@yelabelz $#R@% ?!?!?! omw to u pls dont die\n\n(in all srsness i hope ur allergy attack doesnt worsen)'
52,53140918,2023-02-14 16:00:17+00:00,b'@natepthomps I have a friend who is allergic to sulfites. It was not a fun allergy to develop in your 20s.'
54,9.95481E+17,2023-02-14 15:59:35+00:00,b'@farah_khan21 My latex allergy.'
59,1.31482E+18,2023-02-14 15:58:15+00:00,"b'and allergy too, my arms is so itchy.'"
60,2858674266,2023-02-14 15:57:09+00:00,b'@ComicsMeta I blame legends and the cws allergy to reoccurring villains'
61,1563718152,2023-02-14 15:56:31+00:00,"b""RT @dehollyjones: Peter said and I quote 'I have allergy for money being wrongly spent' end of quote."""
63,51611871,2023-02-14 15:56:27+00:00,"b""Slept some more, woke up to pain in my lungs and a cough. Haven't been around people though, so might just be somet... https://t.co/N8ANLmiGKu"""
65,54748649,2023-02-14 15:54:28+00:00,b'I walked out the house with no breakfast or allergy pill. Im down bad '
68,703938614,2023-02-14 15:52:39+00:00,"b'There are many frustrating things about having a child who is allergic to dairy, but one of the most is explaining... https://t.co/bhonv8gJ5G'"
70,1.60109E+18,2023-02-14 15:52:19+00:00,b'@deltahexagon @hannahorca Me  When allergy season comes around.'
71,1.26814E+18,2023-02-14 15:51:41+00:00,b'@chrumiko Pros: naging sexy\n\nCons: allergy hahahahaha'
72,1.51999E+18,2023-02-14 15:51:37+00:00,b'I just saw a guy at my school say he got rejected from the army because he has a peanut allergy? . Wtf doesnt get... https://t.co/Wr7ucD1BRX'
73,1.09888E+18,2023-02-14 15:51:32+00:00,b'I have ALLERGY for MONEY being WRONGLY spent ~ Peter Onwuanusi Taiwo Mustafa Terfa Obi https://t.co/fSd2aXZ4qV'
74,28308082,2023-02-14 15:51:10+00:00,"b'Definition of mixed feelings: being cleared by the specialist allergy team to go ahead and have sedated oral surgery.\n\nUm, yay?'"
76,1.35528E+18,2023-02-14 15:49:46+00:00,b'hope your partner has a rose allergy and dies from your roses'
77,1.08487E+18,2023-02-14 15:49:10+00:00,"b'At the allergy doctor again, waiting, hearing a lady tell them a giant ass story on the other side of the door Lmao'"
78,1.39034E+18,2023-02-14 15:48:29+00:00,b'@odayaka_ja_nai_ '
79,228179020,2023-02-14 15:48:01+00:00,b'Is chocolate food allergy-friendly?  Can someone with a dariy allergy have dark chocolate?  What is in white chocol... https://t.co/7RzAQnzrBs'
80,1.13621E+18,2023-02-14 15:47:20+00:00,b'@kimluuza Really? I didnt know they had a cat considering Jennie has allergy haha'
84,3315160448,2023-02-14 15:46:15+00:00,"b""Did you take your allergy medication? Here is today's #Allergy forecast for Austin, TX February 14, 2023 at 09:46AM... https://t.co/9JZKB33vkx"""
85,1.55143E+18,2023-02-14 15:45:33+00:00,b'kingina bumabalik nanaman yung allergy ko pahirapan nanaman sa pagkain '
87,196467916,2023-02-14 15:45:20+00:00,b'You can get it here:  https://t.co/M92QTbyjc1 https://t.co/MUJ3lfrx1G'
88,1.26534E+18,2023-02-14 15:44:36+00:00,b'The amount of products in @marksandspencer that say not suitable for nut allergy is utterly ridiculous. Especiall... https://t.co/BayYglJ9gQ'
90,529657932,2023-02-14 15:43:10+00:00,b'@hoomhumhobbit Not sure if animal is dog or cat or what but I know with my white boxer allergy meds did not work. W... https://t.co/kmpWjbCRPJ'
91,1.3583E+18,2023-02-14 15:42:55+00:00,b'@shiyun_2525 12.2%1(*  `*)\n   \n'
92,1.3583E+18,2023-02-14 15:42:19+00:00,b'@shiyun_2525 2!\n    \n\n12.2... https://t.co/suCJ2KCP95'
96,1.5191E+18,2023-02-14 15:37:48+00:00,"b'@rottn1987 @goddeketal Same here.\n\nI always got sick from the mandatory flu shot, so without testing me they put ""e... https://t.co/SsbnCkoxeN'"
99,1.40393E+18,2023-02-14 15:36:52+00:00,b'Me sitting in my college level history class trying to hold in the most horrendous allergy induced cough ever heard https://t.co/VYe9bOZ0ry'
102,3053352852,2023-02-14 15:36:33+00:00,"b'So, just thinking that if you have to get allergy shots within a certain timeframe or repeat them, maybe the shot c... https://t.co/ODyNJU0vgr'"
105,16170215,2023-02-14 15:35:16+00:00,b'https://t.co/tFqLISdFGs\n\nI HAVE A REASON TO HATE THEM'
106,1.56331E+18,2023-02-14 15:34:33+00:00,b'Have you taken your meds? This includes something like a pain reliever or allergy meds! Dont forget you have them... https://t.co/cqmuq6Dfb0'
107,2894251048,2023-02-14 15:33:51+00:00,"b'""I have allergy for money wrongly spent""\n\n@PeterObi responding to @seunokin #TheVerdict'"
108,1.23911E+18,2023-02-14 15:32:47+00:00,b'parang allergy muka ko'
109,2192610439,2023-02-14 15:31:47+00:00,b'@momlifeandwife A pcp can do blood work for milk allergy. Allergist can do skin test. Pcp might be able to do the b... https://t.co/sslQBbUN0R'
111,1.42419E+18,2023-02-14 15:31:20+00:00,b'nut allergy club'
112,395804794,2023-02-14 15:30:43+00:00,b'@its_daqueen He said he has an allergy for wasteful spending.'
113,35181710,2023-02-14 15:29:29+00:00,"b'Its discriminatory agains us nut allergy girls , I think @Lindt should make us our own special bars'"
115,1384758884,2023-02-14 15:27:41+00:00,"b'RT @davidon_usifo: @Nkemchor_ ""I have an allergy to money being spent wrongly"".'"
116,1384758884,2023-02-14 15:27:37+00:00,"b'RT @TheBernardSam: @Nkemchor_ ""Seun, I have allergy for money being wrongly spent (pause) I can\'t give money to people who are supposed to...'"
117,1384758884,2023-02-14 15:27:29+00:00,"b'RT @Jaydon225: @Nkemchor_ ""I have an allergy for money being wrongly spent."" - Peter Obi CON'"
118,1.44084E+18,2023-02-14 15:27:28+00:00,"b'Sat in a room w 10 guys and got an allergy attack, HAPPY VALENTINES YALL'"
119,2577256640,2023-02-14 15:27:27+00:00,"b""{&amp;$Hb  You're suffering from an allergy?           #   #   #   #                    https://t.co/3sg6xVAVp7"""
123,2425321934,2023-02-14 15:26:44+00:00,"b'RT @plentyus: Daily Top News: Etsy and eBay Are Selling Dead Bats, Woman With Extreme Milk Allergy Dies After Eating Vegan Tiramisu, and...'"
124,2425321934,2023-02-14 15:26:35+00:00,b'RT @plentyus: 21-Year-Old Woman With Extreme Milk Allergy Dies After Eating Vegan Tiramisu https://t.co/dxNGdAxWMn'
125,3441230533,2023-02-14 15:26:33+00:00,"b'@a_crafty_name Respectfully between your wit, allergy to b.s. and sub tendencies you intrigue me...check your D ms when u have a brief sec?'"
126,1.03158E+18,2023-02-14 15:26:06+00:00,"b'I read Gang of Four in college and developed an allergy to the word ""pattern"". https://t.co/NQiLhe2tQo'"
127,1.01627E+18,2023-02-14 15:26:01+00:00,b'Tangina ng plates at allergy na to eh edi sana kadate ko a.peeps kanina '
128,82864284,2023-02-14 15:25:09+00:00,b'The allergy struggle the past few days is real.'
129,1.53179E+18,2023-02-14 15:24:22+00:00,"b""I'm debating on taking a shot or 2 of vodka because holy hell allergies got me so stuffed up and allergy meds do only so much """
130,21862877,2023-02-14 15:24:17+00:00,b'RT @Dr_Abi_W: Interested in a paediatric respiratory or allergy fellow role? We are recruiting @RLHchildren for both junior and senior (Gri...'
131,1.48055E+18,2023-02-14 15:23:46+00:00,"b'@Sian1972Sian @TonyEva92385840 Very well.  Allergy season here - the bane of my existence.  Otherwise, well. https://t.co/SOCq6gyyvt'"
133,1.57412E+18,2023-02-14 15:23:21+00:00,b'Maybe us ko followers se bhi allergy ho  https://t.co/LIsUcpTTAQ'
134,1.59603E+18,2023-02-14 15:23:02+00:00,"b""@IrishTimes @Laissonslespre1 It's because of the global warming during winter...or allergy to intelligence"""
135,3043783178,2023-02-14 15:22:09+00:00,b'Itna dog-lapan kahan se late h log. Kal tak to ye bulldozar raaj aur nyay ki baat krta tha kyunki tab victim muslim... https://t.co/05K6Q73eWj'
137,1.0519E+18,2023-02-14 15:21:31+00:00,"b""@Niconuts Well allergy or no allergy...no antihistamines needed I'm my house today and I'll be eating the leftover... https://t.co/dR3UjNm9EV"""
139,228179020,2023-02-14 15:20:00+00:00,"b'Nothing says, ""I love you"" more than showing someone you care about their health and safety.\n\nHere\'s an easy, aller... https://t.co/JOz2y9OFof'"
140,1.12247E+18,2023-02-14 15:19:51+00:00,b'@tellarain !!!\n!'
141,1.3583E+18,2023-02-14 15:19:49+00:00,b'@shiyun_2525 \n2!(*  `*)\n... https://t.co/2TMJ3ODgvd'
142,1272457898,2023-02-14 15:19:01+00:00,"b""@hashmiwriting I can't drink it with pulp. It flairs my skin allergy."""
144,2913203029,2023-02-14 15:18:37+00:00,b'Pas pake tiap hari bikin kulit aku kering mengelupas apalagi ada saat itu lagi healing sama my allergy jadi agak ny... https://t.co/IbvMADKhKn'
145,1.3583E+18,2023-02-14 15:18:29+00:00,b'@shiyun_2525 \n\n   \n!'
147,1.3583E+18,2023-02-14 15:17:53+00:00,b'@shiyun_2525 !\n\n... https://t.co/tHtEXUSfFc'
148,7.44948E+17,2023-02-14 15:17:46+00:00,b'@MamaWeasleyy We have a pretty reliable group of folks that we trust to notify us when theyre not feeling or when... https://t.co/7xH9VNU6uv'
149,1.39034E+18,2023-02-14 15:17:24+00:00,b'NiR...... https://t.co/GqHts63CH2'
150,328838926,2023-02-14 15:17:22+00:00,b'Originality must be an allergy to some people'
151,1.25256E+18,2023-02-14 15:17:13+00:00,b'I have allergy for money wrongly spent  https://t.co/ieXGgXw4Ok'
152,28145696,2023-02-14 15:17:06+00:00,"b""Happy Valentine's Day! \nTodays the day for EVERYONE to feel loved!  \nOur Send Love, Not Allergens campaign is... https://t.co/zfphYdPXrP"""
153,39777892,2023-02-14 15:17:05+00:00,b'@PrudyRay Parents should realize kids are products or their own genes. \nI can fully understand parents telling kids... https://t.co/067GbHT5Cl'
154,3976700894,2023-02-14 15:15:58+00:00,"b""RT @Jicol: @Mare_Loch @RealMattCouch page 16\nThere's Allergy Induced Asthma - a form of autoimmune reaction \nI read this CDC BEFORE everyon..."""
155,149525174,2023-02-14 15:15:10+00:00,b'@ayamperawat @ayambakarwww ?'
156,1.40088E+18,2023-02-14 15:13:51+00:00,b'@NiaRichichi @GreggsOfficial I recently ordered a vegan sausage roll and instinctively pointed. Instead I was given... https://t.co/6gnayYxF6b'
158,8.09367E+17,2023-02-14 15:13:19+00:00,"b'@BamBam1A I will still eat that, what is allergy anyway'"
159,157757450,2023-02-14 15:13:09+00:00,b'RT @MrAfobaje: This allergy started in 2023 abi ?'
160,1.43526E+18,2023-02-14 15:12:55+00:00,b'wish could drunk tonight but i hv an alcohol allergy rrrrrrr'
161,4895172003,2023-02-14 15:12:51+00:00,"b'@Cyclefree2 @Transgendertrd Latter turned out to be allergy related). She had no interest in toys, especially not a... https://t.co/R2HakE79cX'"
162,3392361024,2023-02-14 15:12:42+00:00,b'My mom cooked my fav food after so long n guess whu gets an allergy reactions afterwards me '
163,31565078,2023-02-14 15:12:16+00:00,b'@serbano4 @ThunderingOx @Gutsick_Gibbon @CosmicSkeptic Health claims as a reason to eat sentient beings is in the a... https://t.co/IYLYJI4c73'
164,1.11133E+18,2023-02-14 15:12:12+00:00,b'Step The Allergy'
165,1915305079,2023-02-14 15:11:37+00:00,b'@BamBam1A * liking the post in allergy *'
166,8.69345E+17,2023-02-14 15:11:32+00:00,"b""The bacon  I'd honestly want the avocado gone coz why is it in this plate? But my pork allergy would shine with th... https://t.co/304mZdmRrh"""
167,8.28095E+17,2023-02-14 15:11:30+00:00,b'I try to make things even with the candy bc of my allergy but no not good enough well lets see these greedy fucking... https://t.co/F2ujqlH8H9'
168,8.25445E+17,2023-02-14 15:10:16+00:00,b'RT @Wickyma: @TimFWelch Here in Finland too! There are also dog-friendly and allergy-friendly zones plus a quiet coach where you go to a so...'
169,1.15956E+18,2023-02-14 15:10:11+00:00,b'@FoCoHog So glad to hear! Please share with allergy colleagues!'
172,1.2178E+18,2023-02-14 15:09:22+00:00,"b'allergy ko sa commitment, pero pag ikaw makaya ra sa cetirizen hihi https://t.co/LmXLbNyy6C'"
173,3168690011,2023-02-14 15:08:27+00:00,b'New Course Alert - TQUK Level 2 Certificate in Allergy Awareness (Children)\nCheck out our new course ... https://t.co/tlVygf7qik'
174,2914311955,2023-02-14 15:08:12+00:00,"b""Szpxq  You're suffering from an allergy?           #   #   #   #                    https://t.co/FYvdvvrQo7"""
175,1.5875E+18,2023-02-14 15:07:20+00:00,"b'shems allergy, nakakain ako ng malansa'"
176,1.31933E+18,2023-02-14 15:07:10+00:00,b'Seasonal #allergies are no match for Be-OnGuard Nasal Spray. It aims to kill harmful bacteria and aid in maintainin... https://t.co/VkfyESs2Ta'
178,1.42339E+18,2023-02-14 15:06:50+00:00,"b'Happy Valentines Day, from BeeAware Allergy  Take care of yourself and those you love by prioritizing your health... https://t.co/uMuz8lvuv1'"
181,1.55494E+18,2023-02-14 15:04:22+00:00,b'1 allergy = 1 simon saved '
182,1.55494E+18,2023-02-14 15:04:21+00:00,b'so thankful of god for giving me boba allergy https://t.co/vvpWm3t1zD'
183,8.27866E+17,2023-02-14 15:03:51+00:00,"b'Okey di nako kakain ng chicken, Nagka allergy nako...'"
184,1370130464,2023-02-14 15:03:50+00:00,"b""RT @NdileCmelan: 3 of the things I can't eat cause of allergy  amagwinya angiwathandi,guess I'm removing myself """
186,1566487800,2023-02-14 15:03:45+00:00,b'RT @ShesAllBach: WHAT ABOUT THE SHELLFISH ALLERGY #TheBachelor https://t.co/znNTEISEFA'
188,3071876109,2023-02-14 15:02:53+00:00,b'You are born a Liar &amp; you will remain a Liar for life...Peter Obi has an allergy for spending money on wrong things... https://t.co/nZVH7WDtLh'
190,7.02726E+17,2023-02-14 15:01:30+00:00,b'@kappe4137 ...'
192,23184067,2023-02-14 15:01:14+00:00,b'The #FDA has approved a supplemental new drug application to expand the use of #abrocitinib for adolescents with... https://t.co/X2jvAVBVtC'
193,473157729,2023-02-14 15:00:29+00:00,b'Blomdahls Medical Plastic is the only ear piercing earring in the world with 0% nickel! This eliminates the risk o... https://t.co/F52uchX4DC'
195,3352972234,2023-02-14 15:00:03+00:00,"b'Avoidance to remission to cure  how far does immunotherapy take us? Hear from Wayne Shreffler @WayneShreffler, Mas... https://t.co/uHMA2On2NF'"
196,1.0107E+18,2023-02-14 14:59:45+00:00,b'Glad my allergy meds are kicking in. Something has a hold on me. '
198,1.59073E+18,2023-02-14 14:58:52+00:00,b'@NaturallyFTW My dog developed a severe skin condition after a rabies booster. He went 4 years perfectly healthy an... https://t.co/kAYHhqs5bN'
200,1.06055E+18,2023-02-14 14:58:07+00:00,"b'@RachelIEastwood OK, sounds good.\n\nI have a nut allergy, so a box of chocolates is like a game of Russian Roulette for me.'"
202,1.53923E+18,2023-02-14 14:56:19+00:00,b' People with these allergies are NOT at higher risk for contrast allergy:\n Shellfish\n Iodine disinfectant\n Inge... https://t.co/qs5Q6Lb17O'
204,1.618E+18,2023-02-14 14:55:45+00:00,"b""Lewis, please, don't!\n\nWhat's happening?\n\nMr Harrington has a peanut allergy!\n\nI'm sorry!\n\nHere let me help you get... https://t.co/aNYqD7MEym"""
207,1.29995E+18,2023-02-14 14:54:18+00:00,"b""everyone knows how bad sola's peanut allergy is """
208,1.54241E+18,2023-02-14 14:53:54+00:00,"b'@skyenovaya I think I need to do some allergy tests as well, I think that might be the case with me too. Its so fr... https://t.co/mWg7RaDQtN'"
211,1.56113E+18,2023-02-14 14:53:03+00:00,b'tanginang allergy to di ako pinapatulog'
212,73996770,2023-02-14 14:52:05+00:00,b'@MrsWalker613 I like sausage on pizza. Its my fav. But I cant eat pizza anymore. Nasty allergy to garlic &amp; onion.... https://t.co/xLHmwvLZJL'
215,35196501,2023-02-14 14:51:16+00:00,b'Im so interested to see what my allergy panel produces. Im suspecting Ill be allergic to either everything or the most common things.'
216,613801142,2023-02-14 14:50:56+00:00,"b'@CaryKelly11 I was never more grateful than for the nurse who took my ""I don\'t eat sugar or grains"" statement so se... https://t.co/2sFybxHB50'"
217,2723872289,2023-02-14 14:50:53+00:00,"b""#RcHs  You're suffering from an allergy?           #   #   #   #                    https://t.co/h6vVqYY7jt"""
219,49671057,2023-02-14 14:50:34+00:00,"b""@bimbomarxistt I've had severe allergy symptoms for the past like 4 days including sore throat  I have never had allergies like this"""
220,1012499796,2023-02-14 14:49:58+00:00,"b'@Pur3Nanak Titans eyes are fucked up with some allergy stuff, why is it the eyes this week?!'"
222,1.21652E+18,2023-02-14 14:48:45+00:00,"b""i just love how seventeen members are really taking vernon's allergy seriously that they're always warning him or r... https://t.co/PwIWFCVcGg"""
224,1.08317E+18,2023-02-14 14:48:24+00:00,b'Nahihirapan ako huminga dahil sa allergy ko na bigla bigla nalang nag ttrigger '
225,1.54255E+18,2023-02-14 14:46:49+00:00,"b'RT @pmbjppmbi: Montelukast and Levocetirizine is a combination of two medicines used to relieve allergy symptoms such as watery eyes, runny...'"
226,1.47646E+18,2023-02-14 14:46:25+00:00,"b'@JE1NUH American Academy of Allergy, Asthma &amp; Immunology'"
227,2265556406,2023-02-14 14:46:19+00:00,b'@kuyalarry21 @soi4_11 Same. Inaatake ako ng allergy kapag downy.'
228,1.60272E+18,2023-02-14 14:45:36+00:00,b'@CollinRugg The ambientalist are sleeping. They took benadryl bc they had an allergy.'
231,9.57097E+17,2023-02-14 14:44:26+00:00,b'Happy Valentines Day and Allergy Shot Tuesday! The clinic OBGYN brought in these hilarious conversation heart cooki... https://t.co/nP2IvcWeU6'
232,1.3583E+18,2023-02-14 14:44:19+00:00,b'@shiyun_2525 \n\n\n!\n... https://t.co/HQgNi5Y85t'
234,1521862494,2023-02-14 14:43:53+00:00,"b'@callytaylor There would be a special allergy free house with no animals, and another one for visiting dogs '"
235,1.4698E+18,2023-02-14 14:43:27+00:00,"b""Lol trying to convince the allergy shot team that you're just normally out of breath, it's not a new thing. Give me my dang shot."""
236,8.2326E+17,2023-02-14 14:43:26+00:00,b'RT @buuu_galuuu: @_lunarwrld Latex allergy and I have coeliac disease'
238,1.48214E+18,2023-02-14 14:43:08+00:00,b'How does the weather affect allergies? - https://t.co/6C44a7uzrl\nWhy do cedar allergies spike in winter? What kind... https://t.co/KGlC8AdcYr'
239,300276735,2023-02-14 14:42:58+00:00,b'@holycowcollect From tv ads Ive been considering Zyrtec. Thnx.  MD  didnt consider allergy eye drops for me.... https://t.co/CpdCspaF9T'
240,8.07465E+17,2023-02-14 14:42:13+00:00,b'tanginang allergy to'
241,33927725,2023-02-14 14:41:38+00:00,b'RT @PlantBasedGent: 21-Year-Old Woman With Extreme Milk Allergy Dies After Eating Vegan Tiramisu https://t.co/keaLIjWOfH from Hailey Kano...'
243,1.42171E+18,2023-02-14 14:41:35+00:00,b'RT @0819Piyomaru: #RT\n       https://t.co/6CvGsGIffC'
244,1.42171E+18,2023-02-14 14:41:25+00:00,b'RT @zeroartwo:  #SV https://t.co/8JFasENvTS'
245,1.34402E+18,2023-02-14 14:41:24+00:00,b'21-Year-Old Woman With Extreme Milk Allergy Dies After Eating Vegan Tiramisu https://t.co/keaLIjWOfH from Hailey... https://t.co/mDX1xBXq59'
248,1.42171E+18,2023-02-14 14:41:08+00:00,b'.........'
250,1.42171E+18,2023-02-14 14:40:23+00:00,b'RT @toro__nika: Happy Valentine https://t.co/Uq10HPWJ0S'
251,1.07794E+18,2023-02-14 14:40:13+00:00,b'They had a hard time finding a tattoo-free spot to do this but Im being tested for penicillin allergy. It ends up... https://t.co/lAOTSzyw8j'
252,1.42171E+18,2023-02-14 14:40:03+00:00,b'RT @feliz_pollogst:  !! https://t.co/nND5CDH9ce'
253,1.52785E+18,2023-02-14 14:39:55+00:00,"b""@SparksN123 Only person I knew with a peanut allergy was a kid whose mom literally lived off of McDonald's, pizza, and Coca-Cola """
254,1.42171E+18,2023-02-14 14:39:54+00:00,b'RT @_pple_M: #RT\n2021.09     2023.02 https://t.co/4PIW5qk0vh'
255,1.42171E+18,2023-02-14 14:39:40+00:00,b'RT @harunin_y: https://t.co/Dq4kYC6iWt'
256,8.51212E+17,2023-02-14 14:39:08+00:00,"b""@stephen_taylor How about Chief Public Health Officer? Here he is diagnosing his daughter's depression as a gluten... https://t.co/T2HHIfKOPJ"""
257,1.31939E+18,2023-02-14 14:39:02+00:00,"b'@KellsBr @AllergyUK1 @Coeliac_UK Yes I make a lot at home (coeliac disease - me, dairy/gluten intolerance &amp; egg all... https://t.co/pEQo1ijTVK'"
259,2814733392,2023-02-14 14:37:19+00:00,"b""%7rM=  You're suffering from an allergy?           #   #   #   #                    https://t.co/bhuJPSZgly"""
261,1.3713E+18,2023-02-14 14:36:10+00:00,b'allergy ako sa mixed signals so stop making me feel unwanted you stupid fuck.'
262,41407808,2023-02-14 14:35:40+00:00,b'RT @DrFamilyAllergy: The Rihanna Halftime Show     co-sponsored with Fox Sports in Central California by Dr.Praveen Buddiga Family Allergy...'
265,592318436,2023-02-14 14:35:06+00:00,"b""Love is in the air on today's Allergy Report. https://t.co/CqnAmTYSxm"""
268,7.12473E+17,2023-02-14 14:33:52+00:00,b'\n\nAllergy\n?\n\n\n\n()'
271,7.35484E+17,2023-02-14 14:32:22+00:00,b'3! | ROQUE https://t.co/vB0jKE4ua9'
272,1301770902,2023-02-14 14:31:19+00:00,b'@KimoKekonaKekoa @Peacherina2 My kitty has the same thing. I read up and use witch hazel on it. Tends to help her o... https://t.co/eMk4b7dWsO'
273,1396833686,2023-02-14 14:31:13+00:00,b'@Gelatin0uss Hahahahaha lintis talaga yang allergy mo na yan '
275,1.1557E+18,2023-02-14 14:30:23+00:00,b'lahat na ata ng alak allergy ako '
276,1.59967E+18,2023-02-14 14:30:15+00:00,b'Happy Valentines Day!\n\nLove Polymer Clay Titanium Stud Earrings\n\nTitanium Earrings for sensitive ears. Truly nickel... https://t.co/9JZAATRcmr'
277,9.18435E+17,2023-02-14 14:30:13+00:00,"b""Here is today's allergy report! Full Forecast: https://t.co/871WHcTZm5 #allergies #Fox26ForLife https://t.co/2GyyZe4NMd"""
278,2999779600,2023-02-14 14:30:09+00:00,b'We wish you a wonderful #ValentinesDay with your loved ones \n\nTo contact the #medical team who cares for you like... https://t.co/nJeHNxntvU'
279,1.41423E+18,2023-02-14 14:29:47+00:00,b'Woke up with an itchy swollen face. Allergy season is upon us again and Im back in the place where the pollen is s... https://t.co/OO8DCB4WLV'
281,49021763,2023-02-14 14:28:57+00:00,"b""@RachelPerrone I pay no attention, but every time I go to the supermarket and the pharmacy, they've always been sol... https://t.co/XCDyN5GIrs"""
282,1.12324E+18,2023-02-14 14:27:59+00:00,b'....'
283,3867714119,2023-02-14 14:27:24+00:00,b'really sad that ive recently developed a nickel allergy so now i can no longer wear my dads necklace that ive been... https://t.co/QJb1eykYzR'
284,1.3583E+18,2023-02-14 14:27:14+00:00,b'@shiyun_2525 \n\nA\n... https://t.co/ZlISE7RtKu'
