,id,Time,Tweet
2005,1301905243328983041,2023-01-29 16:50:15+00:00,"b""@Letter_to_Jack You see a condition like asthma is a degrees just because it is not chronic doesn't mean the person\xe2\x80\xa6 https://t.co/hr2zLhs15v"""
1154,227894398,2023-01-30 01:16:59+00:00,"b""@LuvMyManInBlue Then none of you have asthma or COPD. I can't I be breathing in fire. \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f"""
2674,3320788901,2023-01-29 09:10:18+00:00,"b""@MadScientistFF Absolutely. She's bathed often as well. If I have a medical emergency, she snaps into action. Ironi\xe2\x80\xa6 https://t.co/tTdxGC0Qxk"""
765,86393428,2023-01-30 07:34:49+00:00,"b""@MarcMichales @iriedeby Here doctors won't usually give an asthma dx unless you're visibly struggling to breathe an\xe2\x80\xa6 https://t.co/WCLz0jP415"""
773,86393428,2023-01-30 07:30:41+00:00,"b""@MarcMichales @iriedeby It's asthma triggered by exerting too much energy - running, or whatever level of exertion\xe2\x80\xa6 https://t.co/TypULkOI9F"""
3266,1522359811190444035,2023-01-29 00:12:53+00:00,"b""@MarcosSOTS Staaaaaph. My asthma can't handle all this \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/XihouLzKvP"""
441,810477497028460545,2023-01-30 12:24:11+00:00,"b""@Martian28211442 @P_McCulloughMD Which I can add I have known life long smokers who never got cancer. I'm a current\xe2\x80\xa6 https://t.co/cDBk4xCcbp"""
3177,86843876,2023-01-29 01:15:46+00:00,"b""@MedEckardt @Ketogenic_EU @_CynthiaThurlow That's why I said an N=1. Yes, in the future likely to use biochemical e\xe2\x80\xa6 https://t.co/rwpapMKufS"""
1385,1074333242579390466,2023-01-29 22:35:24+00:00,"b""@MsAmericslaya Yes, summer and spring are nice if you don't have allergic asthma."""
2831,1445077660397408265,2023-01-29 06:32:50+00:00,"b""@NEWSMAX Ridiculous.....and also a lie.  No evidence it's true.   Consumer Product Safety Commission identified a s\xe2\x80\xa6 https://t.co/YxcPd0m1n5"""
496,20491914,2023-01-30 11:50:33+00:00,"b""@NjbBari3 I've seen reports of C19 causing allergies or intensifying existing allergies. Could allergies &amp; asthma be post viral conditions?"""
1771,4012101502,2023-01-29 18:58:26+00:00,"b""@POTUS Well you've done neither. President Inflation. Gas still almost double what it was. Maybe diabetes meds are\xe2\x80\xa6 https://t.co/wyv16dhKH8"""
654,2422183664,2023-01-30 09:30:19+00:00,"b""@PSBaker10 @willnorman @TfL @theJeremyVine @betterstreetskc I'm heading that way myself, even if just for that stre\xe2\x80\xa6 https://t.co/RGqyjHKtvM"""
1539,810477497028460545,2023-01-29 21:06:30+00:00,"b""@PabloEskoBears @masking__mama I was a kid I didn't ask how the darn thing worked the asthma specialist at children\xe2\x80\xa6 https://t.co/Mm7uf3YEKg"""
198,2497358485,2023-01-30 14:41:14+00:00,"b""@Peatches66 @Beachbaby5473 I didn't realize you had asthma and recent lung infection. Sorry if I minimized the COVI\xe2\x80\xa6 https://t.co/Q2mnxSnnbX"""
1589,1345881812405370880,2023-01-29 20:29:09+00:00,"b""@Peatches66 Be careful.  You may need steroids.  I also have asthma. It's scary."""
3460,1466855362288574471,2023-01-28 21:54:57+00:00,"b""@PeterBafkas3 @NEWSMAX Have you ever looked up Biden's military career? He dodged the draft by claiming to have Ast\xe2\x80\xa6 https://t.co/CqHSRWFcpN"""
1669,1463880972185874437,2023-01-29 19:51:04+00:00,"b""@PeterSweden7 @di21749419 mehhhhhhh honestly chill ya'll \xf0\x9f\x98\x8e listening \xf0\x9f\x8e\xb6 well if you put all the world's deaths via c\xe2\x80\xa6 https://t.co/6d9TTagOGg"""
3124,1135450890691698693,2023-01-29 01:46:52+00:00,"b""@RaisuPudding Can't sleep?\n\nPut vyx on the eyelids\n\nAsthma?\n\nPut vyx on the chest\n\nStomach pain?\n\nPut vyx on the tummy"""
2896,594893714,2023-01-29 05:17:48+00:00,"b""@RawdawgRory @PaulCrewther @real33tone @PoscaDr @WallStreetSilv Yep, and the gas stove outrage (and that one isn't\xe2\x80\xa6 https://t.co/YUOLOcEhmO"""
1442,1597401313142312963,2023-01-29 21:58:25+00:00,"b""@ReesiePeacie I've also discovered they're wonderful if you have asthma. No more attacks due to the cold wind.\xf0\x9f\x98\x89"""
2665,1101997602,2023-01-29 09:16:41+00:00,"b""@Rexco1111 Nah it's asthma related"""
1010,976623871993376768,2023-01-30 03:28:15+00:00,"b""@RogueVictorian Oh yeah. Having the 3,245,66,787 convo w/youngest abt why she can't go to Mass as I type. We can't\xe2\x80\xa6 https://t.co/RZtP22v1r9"""
2462,1595157007719432192,2023-01-29 12:22:10+00:00,"b""@SE16mss @SirPatterson @SadiqKhan Well, my son has asthma, but I can't afford new vehicles I  Drive a van with tool\xe2\x80\xa6 https://t.co/N3d9v4E6dR"""
130,1152833962433228800,2023-01-30 15:22:23+00:00,"b""@SEAsia17's account has been withheld in India in response to a legal demand. Learn more."""
922,912507629636743168,2023-01-30 04:51:44+00:00,"b""@ScottAdamsSays I am middle aged, 40lb overweight, with asthma and chronic sinusitis. I wouldn't get the shot. Got\xe2\x80\xa6 https://t.co/Ur82ZIxFAq"""
2346,1560342055557238793,2023-01-29 13:40:19+00:00,"b""@ScottishPower  we've been without heating and hot water for 18 hours now as a result of your meter not working, yo\xe2\x80\xa6 https://t.co/vjPLky8MNZ"""
2720,1299751276272594946,2023-01-29 08:27:12+00:00,"b""@ShamezLadhani I'm 51 and since FAKEVID19 arrived i have stopped all injections from my doctors and hospitals Now I\xe2\x80\xa6 https://t.co/0oAt7iE1LZ"""
129,1311250353413734403,2023-01-30 15:23:11+00:00,"b""@SirKunt I'll buy an nebulizer because my mother and my sibling has an asthma and I want them to buy that but unfor\xe2\x80\xa6 https://t.co/WubWYVWedz"""
1826,155588625,2023-01-29 18:32:25+00:00,"b""@SpotTheOtter You're right. But both of them have serious hidden disabilities!?\n\nYes they said something like breat\xe2\x80\xa6 https://t.co/nQtpYNXzba"""
3486,721833719569518594,2023-01-28 21:39:50+00:00,"b""@StitchingSin I hope it's not, for your sake, too. \n\nGetting covid was worse than any other disease I've had. And I\xe2\x80\xa6 https://t.co/4MfY86lGl8"""
3312,1395272474779074562,2023-01-28 23:36:52+00:00,"b""@SusanWaDC1 @ckb104 @GONZOtheGhoast @weskrantz @acatnamedteddy @mrfishtopher @JortsTheCat I don't know if this woul\xe2\x80\xa6 https://t.co/FY3ed8BhtE"""
1409,183695942,2023-01-29 22:18:48+00:00,"b""@Tanibuife I don't hae asthma now....Remove that one..and I'll be fine...Thanks for being thoughtful. You're amazing"""
1048,4581206240,2023-01-30 02:46:43+00:00,"b""@TheMenta1ist @Fynnderella1 @Jikkyleaks I don't take ivermectin, I give that to my horse. Hcq (Plaquinil) I was pre\xe2\x80\xa6 https://t.co/hA5b6LNOm3"""
3034,2566169826,2023-01-29 03:00:38+00:00,"b""@Thomas_Carrieri Not me personally, but one of our wrestling matches I managed in 2004 we didn't score a single tea\xe2\x80\xa6 https://t.co/XFDNkG2Uq0"""
2548,1093885519682064385,2023-01-29 11:14:00+00:00,"b""@TimHorg37664992 @DailyCaller Well Biden of course. He's been lying since high school. Remember he had asthma while\xe2\x80\xa6 https://t.co/g1r2vc7AKo"""
2519,342659743,2023-01-29 11:34:05+00:00,"b""@Vikkimoop Oh I have so many things going wrong with my body \xf0\x9f\x99\x88\n\nI have Asthma, but my inhaler doesn't help the brea\xe2\x80\xa6 https://t.co/3A3nz5I8MB"""
238,1486071156910305281,2023-01-30 14:19:37+00:00,"b""@Willie_G_77 It's just fog but the Smokies don't have the nickname of the Smoggy Mountains for nothing. Further sou\xe2\x80\xa6 https://t.co/LbHyxyYvkb"""
2229,741337114219012096,2023-01-29 14:50:51+00:00,"b""@WilmyHood HEAR ME!\nAsthma get worse by year and you don't want him hook on albuterol.\nBefore he get 13 year old he must be doing swimming."""
2353,18768753,2023-01-29 13:37:14+00:00,"b""@WilmyHood I have a cousin who has severe asthma it's a horrible thing."""
3457,1466855362288574471,2023-01-28 21:57:05+00:00,"b""@Yorkiedoglover1 @NEWSMAX Have you checked Biden's military career? He dodged the draft using asthma as his ailment\xe2\x80\xa6 https://t.co/8Ewb9vg2hT"""
2472,327469975,2023-01-29 12:12:38+00:00,"b""@akosuakaakyire The asthma inhaler was needed cos I'd be wheezing if I got this but what's the flashlight for? To s\xe2\x80\xa6 https://t.co/Y7AXNCUc4f"""
3638,1147905187899514881,2023-01-28 20:35:43+00:00,"b""@al33jr_ it's giving asthma \xf0\x9f\x98\xad\xf0\x9f\x98\xad"""
2224,1315748052414664705,2023-01-29 14:56:42+00:00,"b""@anplushie Damn. Good news that it wasn't your heart but it sucks to not have answers. \n\nHave you been checked for asthma?"""
2010,3778505896,2023-01-29 16:47:11+00:00,"b""@anplushie Have them check for asthma if they didn't already, or if you have asthma, have them check to see if it got worse."""
1952,1596215180572200960,2023-01-29 17:22:00+00:00,"b""@asthma__tan It's cute ;)"""
1345,992588641754009601,2023-01-29 23:04:58+00:00,"b""@astrologybot_ Not me living in a new city and there's polluted smoke everywhere. And i have asthma"""
2614,1189636627972448261,2023-01-29 10:11:02+00:00,"b""@be9nz_ @mrriedtotheglob if only for asthma I'd be right there with you"""
174,1215854174367354880,2023-01-30 14:59:27+00:00,"b""@bihbongha Absolutely. COVID hasn't went away, it's cold and flu season and people act like they are at home when t\xe2\x80\xa6 https://t.co/9bdbEj01Gh"""
2679,1585644317296644096,2023-01-29 09:08:45+00:00,"b""@brightsdoeyes They're just concerned about his asthma or he forgot that it was a non-smoking area ..."""
2693,1484856566310395907,2023-01-29 08:55:46+00:00,"b""@buttersqotch It's the same for me and since I have asthma I can't do 1 of 2 gym lessons that i get in a week\xf0\x9f\x98\xad\xf0\x9f\x98\xad"""
3195,3365826074,2023-01-29 01:03:59+00:00,"b""@cbelshaw_ @Garossino I have a friend with asthma who doesn't take any shots but amazingly she survived without pro\xe2\x80\xa6 https://t.co/y0vaTJBcxP"""
3213,58746216,2023-01-29 00:49:37+00:00,"b""@chicagogolfnut1 @CovidDataReport Totally disagree since I got it I'm now on a daily inhaler 4 my previously unmedi\xe2\x80\xa6 https://t.co/QxQmvPxX4G"""
2484,22062245,2023-01-29 12:02:11+00:00,"b""@chrisramzie @PawlSlax @Kriken_ @_jeffyard_ @aaronayl1 @BecauseBen @Asthma_69 Canonical history has been rewritten :')"""
979,1218602894,2023-01-30 03:49:01+00:00,"b""@cinnamontoastk I thought I'd given my school computer a virus, the way I gasped, almost had an asthma attack \xf0\x9f\xa4\xa3"""
1023,20491914,2023-01-30 03:13:47+00:00,"b""@cjmaddison @MEActNOW I am curious if allergies &amp; asthma are also post-viral conditions. I've seen reports of C19 c\xe2\x80\xa6 https://t.co/fetoUVevIM"""
1745,560664409,2023-01-29 19:14:43+00:00,"b""@coachleeboyce Worst I've had is an asthma attack after pulling a lorry... But stayed conscious thankfully. Seen pl\xe2\x80\xa6 https://t.co/lKxDRflmhX"""
1171,448171675,2023-01-30 00:58:36+00:00,"b""@coffeespoonie i was 'assymptomatic'. i had very mild sports asthma as a kid but didnt even keep an inhaler. next s\xe2\x80\xa6 https://t.co/FWhPgUHpul"""
293,583456839,2023-01-30 13:39:56+00:00,"b""@courtneyrsexton I didn't either, but I am already at work.\nPrayers about my asthma please. I feel so bad."""
792,3247474579,2023-01-30 07:12:36+00:00,"b""@crazedceladon @benryanwriter My husband has asthma and anemia. I have severe Fibro. We can't get Covid! We're luck\xe2\x80\xa6 https://t.co/DtFpX6ju3Z"""
1846,228220553,2023-01-29 18:23:03+00:00,"b""@crustilye In asthma there is a constriction of the bronchi in covid it is the whole lungs they just won't inflate,\xe2\x80\xa6 https://t.co/ZcVg9brUeY"""
983,2826574401,2023-01-30 03:47:55+00:00,"b""@dabbinbeebs Kathmandu, Nepal\n\nI can never climb Everest due to asthma, but I want to see it in person. I'd love to\xe2\x80\xa6 https://t.co/ZkPd6lBeMc"""
3510,880871190511980545,2023-01-28 21:26:02+00:00,"b""@debperry1961 They aren't actually coming to take gas stoves (obviously). They are linked to childhood asthma, and\xe2\x80\xa6 https://t.co/tH2LrsRvTL"""
801,1079797224517918720,2023-01-30 07:05:05+00:00,"b""@den_jw I'm getting an asthma attack just watching that."""
3011,902696566531772416,2023-01-29 03:24:10+00:00,"b""@dom_lucre They're already trying to blame it on asthma...."""
1835,887332064084799488,2023-01-29 18:27:12+00:00,"b""@drbobgill It's hard to attribute causation. Even in this thread, the OP has:\n1) had cardiac problems &amp; asthma for\xe2\x80\xa6 https://t.co/9SQ8Ez0cbc"""
1128,1361008129790648322,2023-01-30 01:41:32+00:00,"b""@eekymom I am in a few asthma newsgroups, I haven't heard of any covid deaths, probably because we're already on th\xe2\x80\xa6 https://t.co/1agA1biiyI"""
83,1359623264432230406,2023-01-30 15:50:34+00:00,"b""@elite_leader01 The ability to breathe.  As a person who has asthma, I don't take breathing for granted."""
2833,1570484312134361092,2023-01-29 06:30:22+00:00,"b""@empathicloss Didn't Sensei Lawrence beat the Asthma out of you?"""
1400,34062694,2023-01-29 22:24:55+00:00,"b""@erbrooker I'm a chronic asthmatic. I recently slept in an FFP3 mask with no issues (overnight hospital stay - mask\xe2\x80\xa6 https://t.co/JGxKh2g5LV"""
808,1531440020350959618,2023-01-30 07:00:38+00:00,"b""@ericareport As they say, I can't fix st-p-d. My wife and I have never had it either, and I've been regularly out d\xe2\x80\xa6 https://t.co/kjFWw0N7jn"""
3073,1364710837,2023-01-29 02:35:34+00:00,"b""@esmolawl I've actually been told by a Dr not to dust due to how it almost kills me via asthma attack"""
1198,126377504,2023-01-30 00:38:39+00:00,"b""@estate_nova @KatherinePrange @vinivinidogo @nathaliejacoby1 Pet peeve. Everyone says they don't wear a mask becaus\xe2\x80\xa6 https://t.co/MDcrJI0igr"""
296,165992701,2023-01-30 13:37:55+00:00,"b""@fox4kc LOL, what a crock....activist coming after your gas stove in the name of Asthma. Can't make it up."""
257,1499826564455931913,2023-01-30 14:04:55+00:00,"b""@fox4kc There were more gas stove in the past. How come just now we realized this? I'm guessing childhood asthma wa\xe2\x80\xa6 https://t.co/mlxA6ekiVs"""
1036,1096933400668078081,2023-01-30 02:58:19+00:00,"b""@garbag3_can_ @AJP_PhD That's funny when covid-19 first started I was told by more than a few people online that if\xe2\x80\xa6 https://t.co/9Y1dMcHoIt"""
2868,1464181171395473408,2023-01-29 05:50:08+00:00,"b""@gd_ot7 Baby you know BTS guidelines for asthma management \xf0\x9f\x98\x86 we're always close to tannieesss\n\nI still remember who\xe2\x80\xa6 https://t.co/eGUKQHCwVK"""
1462,1614333750573256706,2023-01-29 21:45:58+00:00,"b""@healthbyjames 40 year old smoker, with asthma, slightly overweight.... I know, dumb, please don't judge me \xf0\x9f\x98\x82 not v\xe2\x80\xa6 https://t.co/DlZ9ZTzJSh"""
1097,165232353,2023-01-30 02:03:34+00:00,"b""@healthbyjames Had it 3 times, I'm 47 with asthma and unvaccinated.  First 2 times I had a headache 3rd time was li\xe2\x80\xa6 https://t.co/NfacrCik3A"""
1603,1518689441371537414,2023-01-29 20:20:39+00:00,"b""@healthbyjames Had it twice. No shot. Have asthma. Didn't go to the hospital."""
3423,261073878,2023-01-28 22:18:47+00:00,"b""@healthbyjames No but at least he'll be able to breathe if he's got asthma"""
863,3350500564,2023-01-30 05:54:15+00:00,"b""@iamthobani I don't even have it. And my asthma pump is missing. So I'll use my R50 we Dischem cash back to get one. \xf0\x9f\x98\xa2"""
2927,1372957601084928004,2023-01-29 04:38:34+00:00,"b""@ika_mizz @cultofdusty1 Wow, maybe this is the answer. I worry I may not do well there because I don't do well in h\xe2\x80\xa6 https://t.co/dZDldNtHbr"""
815,1271940352849727489,2023-01-30 06:55:57+00:00,"b""@iriedeby @ziggily Being tired is the worst, I would think that your asthma would really make covid difficult. I'm\xe2\x80\xa6 https://t.co/7t54Sc0btG"""
3430,1376906129888923652,2023-01-28 22:13:35+00:00,"b""@isaakkat Fair enough.. it's so fun to play tho! If you don't have asthma :]"""
1956,1383122153399287812,2023-01-29 17:18:21+00:00,"b""@jannat_Balouch u right but it isn't easy for me... i had effusion in the right side of my lungs... i knw the pain\xe2\x80\xa6 https://t.co/iD4CwDpwxw"""
2309,739847738,2023-01-29 14:11:24+00:00,"b""@jelenabrcic don't you just love when doctors tell you you're wrong about your own perception? /sarcasm\n\nreminds me\xe2\x80\xa6 https://t.co/iIeiK96a4T"""
2925,370764713,2023-01-29 04:42:26+00:00,"b""@jenntacles_ @BaddieStreams @ReefyTheRaptor \xf0\x9f\x8e\xa4Hello Asthma my old friend, I'd really wish to breathe again..."""
1601,730550885605068801,2023-01-29 20:21:02+00:00,"b""@jesawyer With Asthma, I wouldn't have made it out of the starting area."""
1374,3137077902,2023-01-29 22:42:18+00:00,"b""@jesawyer i was born with asthma i'd be dead if i were born in any period before like 1980"""
2806,1276441777361154049,2023-01-29 06:58:31+00:00,"b""@jessicasfeet05 I'M GONNA HAVE AN ASTHMA ATTACK FROM LAUGHING OH MY GOD"""
