,id,Time,Tweet
71,1137675898432479233,2023-02-13 19:46:11+00:00,"b'\xd0\x9a\xd0\xbe\xd0\xb3\xd0\xb4\xd0\xb0 \xd1\x8f \xd1\x81\xd1\x82\xd0\xb0\xd0\xbd\xd1\x83 \xd0\xbf\xd1\x80\xd0\xb5\xd0\xb7\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbd\xd1\x82\xd0\xbe\xd0\xbc \xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd0\xb8, \xd0\xb2\xd1\x81\xd0\xb5 \xd0\xbf\xd0\xb0\xd1\x86\xd0\xb0\xd0\xbd\xd1\x8b \xd0\xb1\xd1\x83\xd0\xb4\xd1\x83\xd1\x82 \xd0\xbf\xd0\xbe\xd0\xbb\xd1\x83\xd1\x87\xd0\xb0\xd1\x82\xd1\x8c \xd0\xb5\xd0\xb6\xd0\xb5\xd0\xb4\xd0\xbd\xd0\xb5\xd0\xb2\xd0\xbd\xd0\xbe\xd0\xb5 \xd0\xbf\xd0\xbe\xd1\x81\xd0\xbe\xd0\xb1\xd0\xb8\xd0\xb5 \xd0\xb2 \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5 \xd0\xb1\xd1\x83\xd1\x82\xd1\x8b\xd0\xbb\xd0\xba\xd0\xb8 \xd0\xbf\xd0\xb8\xd0\xb2\xd0\xb0 \xd0\xb8 \xd0\xb1\xd0\xb0\xd0\xbd\xd0\xba\xd0\xb8 \xd1\x82\xd1\x83\xd1\x88\xd0\xb5\xd0\xbd\xd0\xba\xd0\xb8\xe2\x80\xa6 https://t.co/WmPrqejFwH'"
72,1388834313525940233,2023-02-13 19:46:06+00:00,b'remember when we call watched the bubble for pedro and it was a fever dream of a movie'
73,1056898408882024448,2023-02-13 19:45:54+00:00,b'*daycare calling*\nOh fuck what did my bad ass little kid do now\n*he has a 102 fever*\nMY POOR SWEET BABY \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad I WILL BE RIGHT THERE'
76,573395622,2023-02-13 19:45:36+00:00,b'@steelcitychamp_ it doesnt even feel real. feels like a fever dream lol'
77,1005745266278981632,2023-02-13 19:45:30+00:00,b'RT @SeayaSPL: SEAYA GOT SECOND GAMMA IN 20XX SERIES 4 !! \xf0\x9f\x90\x8a\xf0\x9f\x90\x8a\n@elibvnspam sick with a fever and coughing\n@VeemoLikesSpoon splatfest grinder x\xe2\x80\xa6'
83,267698050,2023-02-13 19:45:18+00:00,"b'RT @alifewithallah: Brotherhood\n\nThe Messenger of Allah \xef\xb7\xba said: \xe2\x80\x9cThe parable of the believers in their affection, mercy, and compassion for\xe2\x80\xa6'"
84,1107665526409568257,2023-02-13 19:45:12+00:00,b'@dyingscribe poe how do you find this shit or does it just come to you in a fever dream'
85,1228611357198749697,2023-02-13 19:45:07+00:00,b'@AltcoinSherpa Yes but in almost 40\xc2\xb0C fever'
87,2261829876,2023-02-13 19:44:41+00:00,b'What a Match. High fever main jub ap ko itni tens match dekhna paray you can imagine. Thankfully we Won.\xe2\x80\xa6 https://t.co/rEbJsb2m0d'
88,381905813,2023-02-13 19:44:29+00:00,b'normally my level of excitement for baseball hits a fever pitch the day after the Super Bowl.\n\nAnnouncing the extra\xe2\x80\xa6 https://t.co/mFtZozGZCg'
90,3427305658,2023-02-13 19:44:22+00:00,b'\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f https://t.co/PZvpu6Ztk7'
91,449878452,2023-02-13 19:44:20+00:00,b'Like the fever is at all time high \xf0\x9f\x98\xad'
92,1363558308586680321,2023-02-13 19:44:12+00:00,b'i feel liek throwinf uo and my stomach hurts this is like a fever dream https://t.co/aFiysjrYxL'
94,1362817452862750725,2023-02-13 19:44:03+00:00,b'@sofizamolo The team is trying to do Dejavu. Its instant price is behind Ath 100x. now aim for Ath and aim to get h\xe2\x80\xa6 https://t.co/0Jt9PXWNAh'
95,1069285361761824768,2023-02-13 19:43:59+00:00,"b'RT @EFR12Radio: The #BenidormFest2023 \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 Fever is not over, #Nochentera by #Vicco is in the charts! \xf0\x9f\x99\x82\nAnd guess what! +7 for #QuieroArder b\xe2\x80\xa6'"
100,1381591077199691781,2023-02-13 19:43:48+00:00,b'\xf0\x9f\x94\x9f I have been stuck in my place for 11 days with a stupid upper respiratory infection/postviral bronchitis situatio\xe2\x80\xa6 https://t.co/ZNhrZRyCHh'
101,1362817452862750725,2023-02-13 19:43:46+00:00,b'@theRealKiyosaki The team is trying to do Dejavu. Its instant price is behind Ath 100x. now aim for Ath and aim to\xe2\x80\xa6 https://t.co/hod9z5IHKf'
105,970896133416505345,2023-02-13 19:43:38+00:00,b'@Himmapaan I get skin splitting after hand washing many times with soap. Try to wash fever times. Also wear gloves\xe2\x80\xa6 https://t.co/QARvFog0US'
107,896575432807657477,2023-02-13 19:43:17+00:00,"b'RT @PalayeRoyale: \xe2\x80\x9cFollow me into this Fever Dream. We can be anything and everything.\xe2\x80\x9d\n\nFever Dream Tour 2023 \n\nLondon, England \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 https:/\xe2\x80\xa6'"
110,1362817452862750725,2023-02-13 19:43:03+00:00,b'@MonstersCoins The team is trying to do Dejavu. Its instant price is behind Ath 100x. now aim for Ath and aim to ge\xe2\x80\xa6 https://t.co/kUfLokge1N'
116,1291873997668454411,2023-02-13 19:42:44+00:00,b'thermometer? bestie are you having a fever? is that why you\xe2\x80\x99re talking so much shit lately? is your brain dying? https://t.co/3B2Xvl1oVi'
117,627061365,2023-02-13 19:42:43+00:00,b'@FrogPrinceDark Thought I was getting another kidney stone but after having a fever and a bunch of other symptoms c\xe2\x80\xa6 https://t.co/jV67UCYuO8'
118,1567570807022358529,2023-02-13 19:42:38+00:00,b'@clmdsl_ first one is Drunk-Dazed and last one is Fever (enhypen) idk the second one'
119,89074035,2023-02-13 19:42:35+00:00,b'@Medical_Nemesis he got a fever and died\nabove is mentioned a lot in the old times before 1940 about the end of old\xe2\x80\xa6 https://t.co/riyMoOeBHF'
121,859392421,2023-02-13 19:42:33+00:00,b'@TarlosRoundup Just as bad as Ronen \xf0\x9f\x98\xad'
122,2939014306,2023-02-13 19:42:21+00:00,"b""@LuxieGames What's the male equivalent of baby fever?  Cuz I have it bad now."""
123,120726811,2023-02-13 19:42:19+00:00,"b'@Sarasearching Yeah, I\xe2\x80\x99m fine thanks. Just made me realise I had been pushing too hard. Partly no choice with husba\xe2\x80\xa6 https://t.co/bVjElBfbd5'"
124,1362817452862750725,2023-02-13 19:42:05+00:00,b'@MrBigWhaleREAL The team is trying to do Dejavu. Its instant price is behind Ath 100x. now aim for Ath and aim to g\xe2\x80\xa6 https://t.co/MxkRfUMlbJ'
126,3716758883,2023-02-13 19:41:59+00:00,b'We actually do @isaacandersonuk please. Come back to us. Paris was a fever dream https://t.co/SBVFA9eTwv'
128,1362817452862750725,2023-02-13 19:41:35+00:00,b'@bscwhalegems The team is trying to do Dejavu. Its instant price is behind Ath 100x. now aim for Ath and aim to get\xe2\x80\xa6 https://t.co/AGXqUZjz7w'
130,1533424632828637184,2023-02-13 19:41:32+00:00,b'@MinahilMubarak fever \nbody pain\nthroat lock\nbreathing problem old h\n\ndr said k anxiety nd tension bht ha\nstress zi\xe2\x80\xa6 https://t.co/Tpzh1cAsaw'
133,1568666004124737544,2023-02-13 19:41:30+00:00,b'Me apaixonei pelo brinde da kpop fever \xf0\x9f\xa5\xb9 https://t.co/LPL8HzWGcM'
134,1549675450045177856,2023-02-13 19:41:28+00:00,b'@C_NyaKundiH Fever is what the clinician elicits from the patient.. a sign felt on examination. So the patient repo\xe2\x80\xa6 https://t.co/rPqTQzcyMf'
135,1576651209183838208,2023-02-13 19:41:25+00:00,b'@minsangcore Really feels like a fever dream that it happened. An icon for the history books of TinyTown'
136,899710975,2023-02-13 19:41:22+00:00,b'@abdoulkaura @SuleimanZakie Sailor is down with a fever I think'
138,814995058994900993,2023-02-13 19:41:08+00:00,"b'RT @vidsthatgohard: Fuck it, Rihanna\xe2\x80\x99s entire Super Bowl performance \xf0\x9f\x94\xa5https://t.co/5lgm8uYB06'"
139,1362817452862750725,2023-02-13 19:41:06+00:00,b'@ChinaPumpWXC The team is trying to do Dejavu. Its instant price is behind Ath 100x. now aim for Ath and aim to get\xe2\x80\xa6 https://t.co/GqOE5lBiwk'
140,16104602,2023-02-13 19:41:01+00:00,"b'The solo project of the Knife\xe2\x80\x99s Karin Dreijer, Fever Ray brings their blend of shapeshifting electronic pop and stu\xe2\x80\xa6 https://t.co/qJEIw0aTyV'"
142,1512669518010765314,2023-02-13 19:40:40+00:00,b'@CharlieJoshi3 Thank you Charlie! I was drinking smoothies when I still had the fever but ice cream does sound pretty good!'
143,1596434683528679425,2023-02-13 19:40:38+00:00,b'do anyone know how many more cals u burn when u have a fever?'
144,756713112,2023-02-13 19:40:36+00:00,"b""It's transmitted through contact with bodily fluids or tissues of infected animals or humans. The disease has an in\xe2\x80\xa6 https://t.co/V5rmRGLEW4"""
145,756713112,2023-02-13 19:40:35+00:00,"b""A brief explainer on the Marburg virus: It's a highly infectious and deadly filovirus (similar to Ebola virus) that\xe2\x80\xa6 https://t.co/pS03ZSr4pJ"""
148,14703547,2023-02-13 19:40:30+00:00,"b'#NowPlaying ""Chest Fever"" by The Band on @TIDAL https://t.co/ifDcMmSwCh'"
150,1054538091724062720,2023-02-13 19:40:16+00:00,b'baby fever'
151,317921906,2023-02-13 19:40:11+00:00,b'Scottish Cup fever they call it! https://t.co/aHEWQzTaBs'
152,1356345240,2023-02-13 19:40:10+00:00,"b""@d_ogera @C_NyaKundiH Looking at the muac and the weight that's  probably a pediatric History, my man expects a 1 a\xe2\x80\xa6 https://t.co/lI5Qq4w4CK"""
153,1590722894019043329,2023-02-13 19:40:02+00:00,b'Now listening: Nazan Grein - Brutal Tacky Fever'
155,23197256,2023-02-13 19:39:52+00:00,b'@TRyanGregory Take a look at the history of childbed/puerperal fever and how long it took to convince doctors to wa\xe2\x80\xa6 https://t.co/5C2LdVVSNN'
157,760254075145420800,2023-02-13 19:39:35+00:00,b'@EuanYours Bingo. Right out of the mob mentality playbook.\n\nPUSH\nPick a minority group\nUse existing ignorance/biase\xe2\x80\xa6 https://t.co/yftgfxw6Eh'
159,1317008538766659584,2023-02-13 19:39:28+00:00,"b'RT @Nig_Farmer: This is used in the farm house to cure fever, cold, cough, nasal congestion and catarrh.\n\nYou sleep with it and by the time\xe2\x80\xa6'"
160,269446260,2023-02-13 19:39:26+00:00,"b""RT @mhdksafa: I'm not offended by people believing in god. I'm offended by believers force others to live by the rules of the god they beli\xe2\x80\xa6"""
161,1362817452862750725,2023-02-13 19:39:20+00:00,b'@ChinaPumpWXC The team is trying to do Dejavu. Its instant price is behind Ath 100x. now aim for Ath and aim to get\xe2\x80\xa6 https://t.co/tv1h7Yay9Q'
163,1351047452,2023-02-13 19:38:54+00:00,b'I have baby fever bad bad'
165,77316230,2023-02-13 19:38:50+00:00,b'@PleasantPups 105 fever that wouldnt crack'
166,7765022,2023-02-13 19:38:44+00:00,"b'RT @TrishCarey: As ChatGPT hype hits fever pitch, Neeva launches its generative AI search engine internationally | TechCrunch https://t.co/\xe2\x80\xa6'"
168,1143493391046651904,2023-02-13 19:38:27+00:00,b'RT @GWiththevibes: Baby fever is at an all time high.'
171,2231730499,2023-02-13 19:38:11+00:00,b'My poor baby keeps getting a fever'
172,3420711525,2023-02-13 19:38:08+00:00,b'@C_NyaKundiH Can the fool just define fever for a start?'
175,40717489,2023-02-13 19:37:54+00:00,b'#BarackObama used the 1917 #EspionageAct to declare war on reporters &amp; #JoeBiden is continuing to undermine\xe2\x80\xa6 https://t.co/uylkvkhfyu'
176,1518603655766716421,2023-02-13 19:37:49+00:00,b'@Sarcasmcat24 Fupas are birth control'
177,1070290964,2023-02-13 19:37:46+00:00,b'@starfess Enhypen - fever'
178,228873328,2023-02-13 19:37:40+00:00,"b'you don\xe2\x80\x99t have Rihanna money, you can\xe2\x80\x99t have another baby right now. Ignore your baby fever Tamia. https://t.co/orLeY2DE8D'"
179,1559980489167228928,2023-02-13 19:37:37+00:00,b'RT @mitiyali: D~ 8 garvit ko fever and kl exam h uska\xf0\x9f\x98\xb0|| bought something for a challe... https://t.co/GcMyiWC8AV via @YouTube'
180,1409922450188648450,2023-02-13 19:37:33+00:00,b'RT @mkoyukitty: CABIN FEVER &gt;&gt;&gt;&gt;&gt;&gt;&gt;'
181,1330687662,2023-02-13 19:37:31+00:00,"b'When I was a flight instructor, our flight school would do periodic safety stand downs after several close calls or\xe2\x80\xa6 https://t.co/d3hNR84TK0'"
182,1327095219230224385,2023-02-13 19:37:15+00:00,b'RT @ezdijon: never in my life have I experienced baby fever and for that I am blessed'
184,1518603655766716421,2023-02-13 19:37:14+00:00,b'A Woke Hollywood Revolution https://t.co/UvqIORxk9X via @YouTube'
185,973711152,2023-02-13 19:37:13+00:00,"b'RT @AnshumanSail: Congress fever in Telangana.\n\nOn day 6 of the Haath Se Haath Jodo Padyatra, Telangana Congress Chief Sh. Revanth Reddy de\xe2\x80\xa6'"
186,396935812,2023-02-13 19:37:12+00:00,b'Postal on a Nintendo console feels like some unhinged fever dream. https://t.co/7P9YchX6Wi'
187,4106777188,2023-02-13 19:37:06+00:00,b'sim estudo franc\xc3\xaas para cantar a parte de fever'
193,554374681,2023-02-13 19:36:36+00:00,"b""@TreeTherapeutic @MdBreathe My dh &amp; are 67, we've had 2 resp viral illnesses in a year, no clue what it was but we\xe2\x80\xa6 https://t.co/SWUStTaI3y"""
199,788513072805797888,2023-02-13 19:36:22+00:00,b'I am utterly Intrigued by artworks of incredibly sick characters- like one artist I like on here draws nothing but\xe2\x80\xa6 https://t.co/JQnfqYouwY'
201,12949672,2023-02-13 19:36:18+00:00,b'It\xe2\x80\x99s that glorious time of the year in Austin when Cedar Fever overlaps with Oscar Fever. Is there one med that\xe2\x80\x99ll take care of them both?'
202,1216079629989052419,2023-02-13 19:36:17+00:00,"b""it still feels like a fever dream, I've been on life support past 3 years https://t.co/i8zYIlRPTH"""
204,1352666610914516994,2023-02-13 19:36:00+00:00,b'Lmfaoo nominations fever is making them sleep\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #BBTitans'
205,1553809465152905216,2023-02-13 19:35:57+00:00,b'@LarsLarsonShow Cat Scratch Fever  Ted Nuge? https://t.co/ktUO8JCcoJ'
207,521787892,2023-02-13 19:35:54+00:00,b'@kaiisline Bieber Fever was definitely a thing.'
210,894020657473880064,2023-02-13 19:35:50+00:00,b'Best fever dream ever https://t.co/Sqlbv0VfmT'
211,295634803,2023-02-13 19:35:49+00:00,"b'RT @ScotlandSky: \xf0\x9f\x8f\x86 ""\xc9\xaa\'\xe1\xb4\xa0\xe1\xb4\x87 \xca\x9c\xe1\xb4\x80\xe1\xb4\x85 \xe1\xb4\x8d\xca\x8f \xca\x9c\xe1\xb4\x80\xc9\xb4\xe1\xb4\x85\xea\x9c\xb1 \xe1\xb4\x8f\xc9\xb4 \xc9\xaa\xe1\xb4\x9b \xe1\xb4\x9b\xe1\xb4\x8f\xe1\xb4\x85\xe1\xb4\x80\xca\x8f \xe1\xb4\x80\xc9\xb4\xe1\xb4\x85 \xc9\xaa \xe1\xb4\xa1\xe1\xb4\x80\xc9\xb4\xe1\xb4\x9b \xc9\xaa\xe1\xb4\x9b \xe1\xb4\x80\xc9\xa2\xe1\xb4\x80\xc9\xaa\xc9\xb4 \xc9\xaa\xc9\xb4 \xe1\xb4\x8d\xe1\xb4\x80\xca\x8f \xe1\xb4\x80\xe1\xb4\x9b \xca\x9c\xe1\xb4\x80\xe1\xb4\x8d\xe1\xb4\x98\xe1\xb4\x85\xe1\xb4\x87\xc9\xb4 \xe1\xb4\xa1\xc9\xaa\xe1\xb4\x9b\xca\x9c \xe1\xb4\x9b\xca\x9c\xe1\xb4\x87 \xca\x99\xca\x9f\xe1\xb4\x9c\xe1\xb4\x87 \xe1\xb4\x80\xc9\xb4\xe1\xb4\x85 \xe1\xb4\xa1\xca\x9c\xc9\xaa\xe1\xb4\x9b\xe1\xb4\x87 \xca\x80\xc9\xaa\xca\x99\xca\x99\xe1\xb4\x8f\xc9\xb4\xea\x9c\xb1 \xe1\xb4\x8f\xc9\xb4 \xc9\xaa\xe1\xb4\x9b!""\n\nScottish C\xe2\x80\xa6'"
212,1441074795416850434,2023-02-13 19:35:46+00:00,"b'once again i got fever, and once again as every feverish state i go through i just want to be spooned:/'"
217,307809231,2023-02-13 19:35:26+00:00,b'RT @crissmix_: so i was screen recording tessa\xe2\x80\x99s story this morning and forgot my music was coming from my phone and well\nhere\xe2\x80\x99s 7 seconds\xe2\x80\xa6'
218,1409922450188648450,2023-02-13 19:35:25+00:00,"b'RT @whatthekpop1: #PURPLE_KISS releases the second MV teaser for ""Sweet Juice"" from their 5th mini album \'Cabin Fever\'. #kpop \n\nhttps://t.c\xe2\x80\xa6'"
